Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
4.1460     90055413.380      106.198 90055307.182  2150306170.5
4.1470     89927514.924      263.991 89927250.934  2147248492.4
4.1480     89718360.881      242.520 89718118.362  2142254904.8
4.1490     89332917.214     -873.959 89333791.173  2133078087.3
4.1500     88970444.699     -680.244 88971124.943  2124418481.8
4.1510     88506225.273     -610.924 88506836.197  2113332372.7
4.1520     88049525.549     -446.238 88049971.787  2102423539.1
4.1530     87686676.804     -209.608 87686886.412  2093753925.5
4.1540     87328802.882     -886.537 87329689.419  2085224912.3
4.1550     86987700.872     -551.681 86988252.553  2077072213.5
4.1560     86688042.487     1148.746 86686893.741  2069876483.1
4.1570     86373238.297      125.624 86373112.673  2062384138.8
4.1580     85966635.667      -56.598 85966692.265  2052679787.8
4.1590     85558158.342     -370.727 85558529.068  2042933823.1
4.1600     85221796.042     -451.725 85222247.768  2034904226.9
4.1610     84974531.183     1758.684 84972772.499  2028947351.8
4.1620     85004541.896      578.326 85003963.569  2029692120.3
4.1630     84811510.186      251.647 84811258.539  2025090783.3
4.1640     84464569.147     -825.757 84465394.904  2016832383.8
4.1650     84176559.261      457.855 84176101.406  2009924744.3
4.1660     83959070.475     -165.236 83959235.711  2004746508.2
4.1670     83607043.655     2433.305 83604610.350  1996278899.5
4.1680     83628413.575      400.861 83628012.714  1996837692.2
4.1690     83455779.187     1059.304 83454719.883  1992699872.3
4.1700     83263044.897      897.634 83262147.263  1988101696.9
4.1710     82956761.330      437.477 82956323.853  1980799362.5
4.1720     82659219.634     -234.379 82659454.013  1973710818.1
4.1730     82423850.193     -434.970 82424285.163  1968095546.3
4.1740     82133082.900     -158.011 82133240.911  1961146103.0
4.1750     81759673.905      -92.225 81759766.130  1952228415.0
4.1760     81473576.527     -480.531 81474057.057  1945406363.1
4.1770     81197685.975     -613.195 81198299.169  1938821921.8
4.1780     81050034.080      221.431 81049812.649  1935276417.4
4.1790     80950490.872     -450.039 80950940.911  1932915595.9
4.1800     80624493.710     -771.821 80625265.531  1925139243.8
4.1810     80317775.445     -465.448 80318240.893  1917808226.9
4.1820     80021956.279      850.505 80021105.774  1910713348.2
4.1830     79674366.488     -397.762 79674764.250  1902443537.8
4.1840     79359269.720     -434.095 79359703.815  1894920645.3
4.1850     79242980.265      509.083 79242471.182  1892121409.4
4.1860     79290237.272     -274.484 79290511.757  1893268503.8
4.1870     79064579.254     -143.452 79064722.705  1887877199.2
4.1880     78812662.064     -119.029 78812781.093  1881861433.8
4.1890     78578115.775     -274.404 78578390.179  1876264737.2
4.1900     78397549.443      957.665 78396591.778  1871923824.6
4.1910     78245803.051      757.689 78245045.362  1868305257.2
4.1920     78028272.909     -689.175 78028962.084  1863145703.4
4.1930     77734320.008    -1028.581 77735348.589  1856134912.7
4.1940     77480545.210     -241.272 77480786.482  1850056576.1
4.1950     77247867.125     -180.075 77248047.200  1844499316.6
4.1960     76951263.396     -624.421 76951887.817  1837427736.1
4.1970     76671545.391     -379.018 76671924.410  1830742877.0
4.1980     76418172.218      -44.550 76418216.769  1824684943.0
4.1990     76122406.517     -716.566 76123123.084  1817638808.9
4.2000     75829461.320     -758.051 75830219.371  1810644966.1
4.2010     75537428.549     -464.744 75537893.293  1803664915.9
4.2020     75241445.357     1292.396 75240152.961  1796555586.2
4.2030     75012159.699     -492.019 75012651.718  1791123398.5
4.2040     74723939.223     -609.130 74724548.353  1784244176.6
4.2050     74476113.135      294.788 74475818.347  1778305096.7
4.2060     74404784.485     1654.666 74403129.819  1776569467.8
4.2070     74849467.361      511.184 74848956.177  1787214739.0
4.2080     75349571.005       58.594 75349512.411  1799166829.3
4.2090     75075193.025     -447.836 75075640.861  1792627429.2
4.2100     74779194.911      715.038 74778479.873  1785531932.8
4.2110     74556185.955      329.628 74555856.327  1780216212.9
4.2120     74328908.645     -608.685 74329517.330  1774811776.9
4.2130     74054321.932     -131.914 74054453.847  1768243916.3
4.2140     73724375.814     -309.742 73724685.556  1760369835.3
4.2150     73403512.556     -634.042 73404146.598  1752716128.7
4.2160     73148814.977     -322.770 73149137.747  1746627124.9
4.2170     72891062.442     -345.506 72891407.947  1740473151.3
4.2180     72533375.324      129.887 72533245.436  1731921083.9
4.2190     72188969.543     -605.389 72189574.932  1723715051.1
4.2200     71898733.824     1810.924 71896922.900  1716727217.8
4.2210     71840445.652      711.257 71839734.394  1715361692.6
4.2220     71761025.692     -347.568 71761373.260  1713490615.4
4.2230     71569588.931      429.700 71569159.230  1708901002.3
4.2240     76919014.317     2366.585 76916647.731  1836586286.9
4.2250     93126450.192      172.662 93126277.530  2223633625.5
4.2260     92873788.014     -566.182 92874354.196  2217618296.5
4.2270     92514208.750      556.997 92513651.753  2209005581.6
4.2280     92155414.829     -566.939 92155981.768  2200465274.5
4.2290     91826990.749     -451.339 91827442.088  2192620529.7
4.2300     91546641.818       -0.836 91546642.654  2185915708.3
4.2310     91281631.538     -697.326 91282328.864  2179604524.7
4.2320     90984802.145      -83.515 90984885.660  2172502289.7
4.2330     90707818.151      433.822 90707384.329  2165876219.1
4.2340     90369840.372     -698.083 90370538.455  2157833142.2
4.2350     90014081.201     -285.658 90014366.859  2149328613.1
4.2360     89684729.904     -485.847 89685215.751  2141469268.9
4.2370     89368788.103     -444.932 89369233.034  2133924354.5
4.2380     88999029.145     -276.568 88999305.713  2125091371.4
4.2390     88676070.518     -389.708 88676460.226  2117382590.4
4.2400     88332867.549      -12.400 88332879.948  2109178712.0
4.2410     88008162.013       69.334 88008092.679  2101423565.8
4.2420     87652709.889       28.820 87652681.070  2092937183.4
4.2430     87252032.165     -715.654 87252747.818  2083387730.2
4.2440     86924141.185     -501.450 86924642.635  2075553360.2
4.2450     86585631.040     -730.357 86586361.397  2067476010.2
4.2460     86243299.120     -357.669 86243656.788  2059293040.7
4.2470     85888009.892      466.783 85887543.109  2050789894.5
4.2480     85522682.577      -57.889 85522740.466  2042079276.5
4.2490     85187408.348     -117.550 85187525.898  2034075151.4
4.2500     84855048.763     -364.403 84855413.167  2026145090.6
4.2510     84520990.991      -11.812 84521002.803  2018160167.9
4.2520     84245152.935     -339.794 84245492.728  2011581643.7
4.2530     84015376.684     -393.962 84015770.646  2006096427.7
4.2540     83712567.085      817.239 83711749.847  1998837135.4
4.2550     83633955.143     2038.033 83631917.110  1996930919.9
4.2560     83620668.497     -704.241 83621372.738  1996679145.4
4.2570     83317828.812     -462.830 83318291.642  1989442290.9
4.2580     83034573.784     -590.934 83035164.718  1982681894.6
4.2590     82844773.550     2457.891 82842315.659  1978077118.5
4.2600     82903271.881     1946.840 82901325.041  1979486122.0
4.2610     82878623.912     -215.773 82878839.685  1978949225.2
4.2620     82559851.086     -327.542 82560178.628  1971340358.4
4.2630     82305741.930     1220.411 82304521.519  1965235875.8
4.2640     82197527.816     -431.649 82197959.465  1962691427.8
4.2650     81938412.402      212.066 81938200.336  1956488998.8
4.2660     81693144.339     -775.856 81693920.194  1950656171.0
4.2670     81446579.171      -84.977 81446664.148  1944752285.7
4.2680     81169283.152     -864.219 81170147.371  1938149723.9
4.2690     80834046.150     -306.826 80834352.976  1930131753.8
4.2700     80568918.025      384.432 80568533.593  1923784620.3
4.2710     80301977.500      -38.175 80302015.675  1917420807.4
4.2720     79996167.983     -345.099 79996513.082  1910126133.4
4.2730     80041719.021      708.535 80041010.486  1911188625.3
4.2740     80805851.332     3627.040 80802224.292  1929364597.4
4.2750     81425585.337      117.077 81425468.260  1944246178.4
4.2760     81137082.927     -626.478 81137709.405  1937375182.5
4.2770     80990799.812     1892.722 80988907.090  1933822137.8
4.2780     81211811.348     1193.220 81210618.128  1939116069.1
4.2790     80964749.630     -533.978 80965283.607  1933258065.3
4.2800     80638113.544     -341.842 80638455.387  1925454186.1
4.2810     80322884.565     -435.617 80323320.182  1917929508.3
4.2820     86431043.614     2401.817 86428641.797  2063710041.9
4.2830     105087031.543     -228.243 105087259.786  2509233383.7
4.2840     104670819.180     -650.978 104671470.158  2499305318.0
4.2850     104261973.265     -730.631 104262703.895  2489544953.6
4.2860     103852177.162       -2.711 103852179.873  2479742618.0
4.2870     103460336.779     -561.894 103460898.674  2470399755.2
4.2880     103216301.046      687.981 103215613.065  2464542919.3
4.2890     103452761.316     -470.432 103453231.748  2470216687.3
4.2900     103025805.213     -222.966 103026028.179  2460016083.9
4.2910     102601503.237     1366.533 102600136.705  2449846810.3
4.2920     102205248.434     -741.998 102205990.433  2440435536.4
4.2930     101593396.840      266.098 101593130.742  2425801907.2
4.2940     101249896.116     -697.443 101250593.559  2417622935.4
4.2950     100945975.682      100.391 100945875.291  2410346989.1
4.2960     100719366.906      937.302 100718429.604  2404916128.0
4.2970     100531193.491     -272.855 100531466.346  2400451890.9
4.2980     100199285.085     -625.929 100199911.014  2392535139.5
4.2990     99821244.655     -576.223 99821820.879  2383507247.9
4.3000     99436209.304      -34.236 99436243.540  2374300579.8
4.3010     99035646.857     -361.736 99036008.593  2364743922.8
4.3020     98550883.181      551.768 98550331.413  2353147108.9
4.3030     98095176.737     1250.119 98093926.618  2342249249.9
4.3040     97705333.300      339.618 97704993.682  2332962458.0
4.3050     97334554.489     -669.671 97335224.161  2324133242.9
4.3060     96940151.048      799.083 96939351.965  2314680758.0
4.3070     96622807.167     -148.823 96622955.990  2307125976.0
4.3080     96302387.291     -196.753 96302584.044  2299476257.2
4.3090     95918320.987       23.551 95918297.436  2290300408.6
4.3100     95515868.124     1162.003 95514706.121  2280663609.6
4.3110     95001467.008      544.400 95000922.608  2268395683.5
4.3120     94635378.989     1258.362 94634120.627  2259637326.1
4.3130     94487088.609     -626.060 94487714.669  2256141500.7
4.3140     94201148.134     1251.499 94199896.635  2249269091.8
4.3150     94052276.180     -585.486 94052861.666  2245758247.0
4.3160     93639545.672      384.450 93639161.222  2235880066.1
4.3170     93190434.702     -266.301 93190701.003  2225171904.5
4.3180     92792603.762      304.867 92792298.894  2215659011.4
4.3190     92445630.052     -485.844 92446115.896  2207392986.3
4.3200     92089926.098     -377.935 92090304.033  2198897046.7
4.3210     91760686.486     -813.277 91761499.763  2191045984.1
4.3220     91394019.098      770.477 91393248.621  2182253024.3
4.3230     91041610.425     -143.001 91041753.426  2173860156.5
4.3240     90676661.308     -247.681 90676908.989  2165148540.6
4.3250     91072744.758      975.900 91071768.859  2174576853.5
4.3260     92187229.419     -410.925 92187640.344  2201221205.9
4.3270     91887487.577     -208.938 91887696.515  2194059261.9
4.3280     91619322.593      266.775 91619055.818  2187644762.1
4.3290     91284433.123     -383.606 91284816.729  2179663929.0
4.3300     90950582.861     -232.615 90950815.476  2171688774.9
4.3310     90607043.995     -505.534 90607549.529  2163492401.9
4.3320     90253193.641     -840.330 90254033.972  2155051292.7
4.3330     89918699.172      -55.735 89918754.907  2147045627.5
4.3340     89698573.857     1068.827 89697505.030  2141762707.6
4.3350     89749791.493     -565.484 89750356.977  2143024686.2
4.3360     89372776.797     -668.005 89373444.802  2134024921.4
4.3370     89453792.225     1802.843 89451989.382  2135900378.9
4.3380     89674460.109       45.126 89674414.983  2141211372.3
4.3390     89437000.733      999.999 89436000.735  2135518608.1
4.3400     89142883.072     -837.717 89143720.789  2128539659.3
4.3410     89110637.191       85.369 89110551.822  2127747663.4
4.3420     89164623.899     -574.364 89165198.263  2129052490.3
4.3430     88992735.837     1849.020 88990886.817  2124890348.2
4.3440     88885813.523     -545.222 88886358.744  2122394466.9
4.3450     88579176.198      725.615 88578450.583  2115042353.6
4.3460     88308685.908     -728.984 88309414.892  2108618422.3
4.3470     87952535.665     2156.157 87950379.508  2100045512.8
4.3480     87708458.136       -6.350 87708464.487  2094269158.5
4.3490     87402321.891     -871.603 87403193.495  2086980014.5
4.3500     87204636.122     -175.010 87204811.132  2082243116.4
4.3510     87084996.484     -561.292 87085557.776  2079395630.4
4.3520     86706798.286     -671.572 86707469.858  2070367791.7
4.3530     86485251.180     1906.476 86483344.704  2065016217.0
4.3540     86276826.570     -143.004 86276969.574  2060088470.6
4.3550     85880101.541       18.851 85880082.690  2050611757.5
4.3560     85433770.950      110.877 85433660.073  2039952249.0
4.3570     85072744.974      321.786 85072423.188  2031326772.9
4.3580     84886901.297     -335.211 84887236.508  2026904956.2
4.3590     84659312.740      953.133 84658359.607  2021439921.1
4.3600     83221408.540     4003.853 83217404.687  1987033350.8
4.3610     82385627.692     -603.990 82386231.683  1967186919.8
4.3620     82082228.474     -443.743 82082672.217  1959938643.1
4.3630     81780122.168     -882.460 81781004.628  1952735539.8
4.3640     81522938.799      313.852 81522624.947  1946566048.6
4.3650     81268949.890     -475.854 81269425.744  1940520254.9
4.3660     80989910.955     -348.480 80990259.435  1933854428.6
4.3670     80551353.229      634.822 80550718.407  1923359236.1
4.3680     80075012.835      282.043 80074730.792  1911993785.9
4.3690     79759639.001     -309.317 79759948.319  1904477530.5
4.3700     79453577.137     -333.143 79453910.280  1897170071.2
4.3710     79136008.561      -55.520 79136064.082  1889580661.3
4.3720     78822976.886     -873.000 78823849.886  1882125730.2
4.3730     78519523.838       85.828 78519438.009  1874857099.9
4.3740     78216393.162     -772.261 78217165.423  1867639550.7
4.3750     77904131.217     -747.850 77904879.067  1860182896.6
4.3760     77674349.033     -266.009 77674615.043  1854684740.3
4.3770     77522989.235      -12.659 77523001.894  1851064579.6
4.3780     77291338.966     -422.707 77291761.673  1845543114.0
4.3790     77005330.873     -710.814 77006041.687  1838720801.5
4.3800     75440792.691       91.129 75440701.562  1801344208.9
4.3810     74049387.579     -522.882 74049910.462  1768135431.1
4.3820     73962320.982     2753.612 73959567.370  1765978253.3
4.3830     74122272.947     -247.939 74122520.886  1769869195.1
4.3840     73928531.133     -117.774 73928648.907  1765239994.1
4.3850     73792771.834      186.632 73792585.203  1761991117.0
4.3860     73562275.764     -699.042 73562974.805  1756508567.8
4.3870     73231148.678      179.585 73230969.093  1748581062.4
4.3880     72982827.367      696.738 72982130.629  1742639392.8
4.3890     73476298.984     4217.390 73472081.594  1754338254.5
4.3900     75264275.134     1506.663 75262768.472  1797095590.6
4.3910     75096607.268      -72.722 75096679.989  1793129793.4
4.3920     74830570.419      565.225 74830005.194  1786762234.7
4.3930     74569916.409     -305.651 74570222.060  1780559232.4
4.3940     74343128.476     -412.900 74343541.376  1775146637.7
4.3950     74120349.462     -462.807 74120812.269  1769828397.3
4.3960     73822537.679      508.709 73822028.970  1762694164.0
4.3970     73607651.095     -211.050 73607862.145  1757580370.5
4.3980     73345792.342     -437.806 73346230.148  1751333221.8
4.3990     73064410.891      123.175 73064287.716  1744601108.3
4.4000     72862691.724      -76.901 72862768.624  1739789312.5
4.4010     72765632.841       27.127 72765605.714  1737469293.7
4.4020     72830837.518     1125.666 72829711.852  1738999995.6
4.4030     73123512.882      164.312 73123348.570  1746011340.8
4.4040     72977071.808       14.399 72977057.409  1742518256.4
4.4050     125331220.814     4253.965 125326966.849  2992509365.3
4.4060     286172546.778     -820.131 286173366.909  6833138167.5
4.4070     284993034.521      636.735 284992397.786  6804939438.6
4.4080     283973627.789      381.462 283973246.327  6780604530.0
4.4090     283053064.659     -175.394 283053240.053  6758636972.1
4.4100     282008803.946     -437.303 282009241.249  6733708768.1
4.4110     280959932.606     -809.506 280960742.112  6708673106.9
4.4120     279927768.046      513.021 279927255.025  6683995897.6
4.4130     278909213.741     -513.989 278909727.730  6659699770.2
4.4140     277820365.571      199.403 277820166.168  6633683636.0
4.4150     276735214.564     -502.522 276735717.086  6607789575.8
4.4160     276021399.510      301.041 276021098.468  6590726185.8
4.4170     276416783.048     -697.253 276417480.301  6600190839.6
4.4180     275349271.519     -601.324 275349872.844  6574698917.2
4.4190     274309648.136      106.710 274309541.426  6549858281.6
4.4200     273232598.185     -473.978 273233072.163  6524154760.4
4.4210     272191532.227      -91.223 272191623.450  6499287446.5
4.4220     271255270.966     -502.155 271255773.121  6476941570.4
4.4230     270220583.223     -107.490 270220690.714  6452226268.6
4.4240     269151842.941     -331.379 269152174.320  6426712643.0
4.4250     268119231.139     -752.937 268119984.075  6402066399.3
4.4260     267034853.414     -154.498 267035007.912  6376159753.5
4.4270     265959605.068     -138.676 265959743.744  6350485007.1
4.4280     264940136.249     1811.099 264938325.150  6326095964.7
4.4290     264120840.967     -639.410 264121480.377  6306591657.7
4.4300     263079471.815      -60.793 263079532.608  6281712427.5
4.4310     262046175.649      -35.532 262046211.181  6257039173.9
4.4320     261012292.706      211.476 261012081.230  6232346614.5
4.4330     260054024.410     -351.672 260054376.082  6209478897.4
4.4340     259038568.636      965.431 259037603.206  6185200783.7
4.4350     258159227.059      934.218 258158292.841  6164204947.2
4.4360     257562515.406     1936.165 257560579.241  6149932970.6
4.4370     256864991.706     -566.356 256865558.062  6133337520.8
4.4380     255862147.938     -547.913 255862695.851  6109391560.6
4.4390     254869874.405     -887.160 254870761.564  6085706533.2
4.4400     253870711.772     -916.809 253871628.581  6061849618.1
4.4410     252876387.746     -230.348 252876618.095  6038091138.3
4.4420     251910022.036     -684.029 251910706.066  6015027460.5
4.4430     250416419.811     -131.981 250416551.792  5979350616.4
4.4440     248914786.517     -470.662 248915257.179  5943503278.0
4.4450     247963034.319     -208.850 247963243.169  5920771451.7
4.4460     247035730.078     -164.240 247035894.318  5898628570.6
4.4470     246076525.657     -575.290 246077100.947  5875734869.4
4.4480     245102748.685      567.756 245102180.929  5852456102.2
4.4490     244589555.679      977.863 244588577.817  5840192483.5
4.4500     244772756.647      -27.344 244772783.991  5844590888.1
4.4510     243790067.381     -308.675 243790376.056  5821133327.3
4.4520     242850361.318     -824.891 242851186.209  5798707711.4
4.4530     241979903.842     1442.577 241978461.265  5777869119.1
4.4540     241129594.993     -256.188 241129851.180  5757606332.2
4.4550     240197221.331      310.970 240196910.362  5735329928.3
4.4560     239290946.508       53.324 239290893.184  5713696396.7
4.4570     238446695.798      909.663 238445786.134  5693517253.9
4.4580     237690588.138      129.237 237690458.901  5675481839.2
4.4590     236806573.303     -361.352 236806934.655  5654385385.3
4.4600     235883737.272     -605.335 235884342.607  5632356085.4
4.4610     234966367.749     -824.476 234967192.225  5610456719.4
4.4620     234027252.953     -584.956 234027837.909  5588027176.5
4.4630     233110242.438      329.148 233109913.290  5566109323.6
4.4640     232236705.844     1367.074 232235338.769  5545226567.8
4.4650     231412081.938     -321.656 231412403.594  5525576836.5
4.4660     230506931.764     -587.432 230507519.196  5503970353.1
4.4670     229607526.283     -636.186 229608162.470  5482495857.3
4.4680     228767064.951      600.396 228766464.555  5462398116.5
4.4690     227918761.005      373.835 227918387.170  5442148049.1
4.4700     227047146.336       -5.051 227047151.386  5421345014.4
4.4710     226018473.741      392.419 226018081.322  5396773273.2
4.4720     224957036.133     1026.665 224956009.468  5371413527.7
4.4730     224065780.442     -250.908 224066031.350  5350162970.8
4.4740     223238189.689      -66.223 223238255.912  5330397665.5
4.4750     222398357.399     -651.316 222399008.715  5310358442.1
4.4760     221525161.249     -703.390 221525864.639  5289509841.9
4.4770     220673859.701     -992.140 220674851.841  5269189683.9
4.4780     219819677.065     -432.916 219820109.981  5248780484.8
4.4790     219022208.334      227.613 219021980.721  5229723059.7
4.4800     218275179.206     -423.444 218275602.649  5211901329.6
4.4810     217450259.573     -369.325 217450628.898  5192202922.0
4.4820     216578577.873      408.326 216578169.547  5171370671.4
4.4830     215694305.191     -482.524 215694787.715  5150277618.0
4.4840     214818594.211      498.177 214818096.034  5129344309.5
4.4850     219008730.442     1725.917 219007004.525  5229365463.8
4.4860     231669337.890      285.232 231669052.658  5531705004.7
4.4870     230910231.397      624.696 230909606.701  5513571244.7
4.4880     230043272.869      -81.092 230043353.960  5492887193.2
4.4890     229160051.505     -334.565 229160386.070  5471804023.7
4.4900     228561892.914     2010.158 228559882.756  5457465435.3
4.4910     228068276.549     1943.882 228066332.667  5445680635.1
4.4920     227436405.048      607.571 227435797.477  5430624957.1
4.4930     226682600.792     -264.425 226682865.217  5412646728.6
4.4940     225853784.216     1497.202 225852287.014  5392814500.1
4.4950     224995677.286     1289.952 224994387.334  5372329899.8
4.4960     224147167.087     -210.058 224147377.146  5352105314.5
4.4970     223357575.130     -477.500 223358052.630  5333258125.7
4.4980     222510879.365     -976.552 222511855.917  5313052964.4
4.4990     221642058.970     -243.007 221642301.977  5292290088.1
4.5000     220814139.044     -228.410 220814367.454  5272520984.3
4.5010     220124351.725      505.366 220123846.359  5256032985.8
4.5020     219790375.456     -436.010 219790811.466  5248080906.0
4.5030     219598184.201     2344.779 219595839.421  5243425438.1
4.5040     220621683.207     1243.578 220620439.628  5267890449.9
4.5050     219762844.086      131.761 219762712.325  5247409965.5
4.5060     218953396.624     2954.372 218950442.251  5228014891.4
4.5070     218541760.950     -755.171 218542516.121  5218274587.4
4.5080     217713630.213      184.507 217713445.706  5198478361.2
4.5090     216898243.836     -611.636 216898855.472  5179027887.2
4.5100     216068818.437     -412.457 216069230.894  5159218429.0
4.5110     215243083.198     -379.398 215243462.597  5139501049.5
4.5120     214326250.432      533.211 214325717.222  5117587476.6
4.5130     213413714.755      603.745 213413111.011  5095796614.6
4.5140     212754477.991      339.879 212754138.112  5080061911.9
4.5150     212123821.419      219.950 212123601.470  5065006199.1
4.5160     211323223.290       77.635 211323145.655  5045893221.5
4.5170     210495848.503     -478.151 210496326.654  5026150753.7
4.5180     209703607.189     -431.650 209704038.840  5007232808.4
4.5190     208862522.642      -27.591 208862550.233  4987140065.4
4.5200     208046581.562     1985.654 208044595.908  4967609264.9
4.5210     207391785.419     -248.997 207392034.415  4952027651.3
4.5220     206570310.172     -400.866 206570711.038  4932416405.9
4.5230     205786833.161     -170.018 205787003.179  4913703329.5
4.5240     205033187.156      360.631 205032826.525  4895695387.9
4.5250     204223822.964     -439.099 204224262.063  4876388795.0
4.5260     203405533.874     1227.708 203404306.167  4856810201.8
4.5270     202616138.250     -430.943 202616569.193  4838000919.8
4.5280     201955384.351      170.315 201955214.035  4822209334.3
4.5290     201577965.088      679.621 201577285.467  4813185300.6
4.5300     200808112.639     -530.763 200808643.402  4794831959.4
4.5310     200011813.958      205.953 200011608.005  4775800653.1
4.5320     199239821.384     -900.853 199240722.237  4757393737.7
4.5330     198894747.064     3960.512 198890786.552  4749038107.3
4.5340     199651523.345     -171.368 199651694.713  4767206781.3
4.5350     198883417.435     -437.048 198883854.482  4748872586.0
4.5360     198093811.621      235.654 198093575.966  4730002618.0
4.5370     197342107.871      217.280 197341890.591  4712054162.2
4.5380     196600441.958     -533.571 196600975.529  4694362875.8
4.5390     195890812.716      385.183 195890427.533  4677396682.6
4.5400     195254050.212     2334.739 195251715.473  4662145760.4
4.5410     194939127.157      373.112 194938754.045  4654672987.1
4.5420     194169594.404      577.570 194169016.834  4636293496.5
4.5430     193368724.155      110.558 193368613.597  4617181774.2
4.5440     192547304.277     -502.862 192547807.140  4597582871.7
4.5450     191805880.098      963.923 191804916.175  4579844405.4
4.5460     191268707.494      570.411 191268137.082  4567027399.6
4.5470     190687124.881     -900.616 190688025.498  4553175717.2
4.5480     190255165.181     1195.821 190253969.360  4542811490.8
4.5490     190308138.639      662.666 190307475.974  4544089101.2
4.5500     189709487.221     -883.881 189710371.102  4529831659.5
4.5510     188989075.231     -884.640 188989959.872  4512629955.8
4.5520     188303211.130      119.563 188303091.567  4496229177.2
4.5530     187710977.615     -187.652 187711165.268  4482095387.5
4.5540     187145102.647      235.172 187144867.475  4468573545.5
4.5550     186547771.653      427.768 186547343.884  4454306105.8
4.5560     185845638.106     -333.658 185845971.763  4437559010.6
4.5570     185144963.412      734.587 185144228.825  4420803061.2
4.5580     184481610.179     -390.103 184482000.282  4404990621.4
4.5590     183763770.174     -642.299 183764412.473  4387856334.3
4.5600     183042298.947     -647.470 183042946.417  4370629443.8
4.5610     182361561.896     -739.933 182362301.829  4354377272.8
4.5620     181646945.635      795.652 181646149.983  4337277273.0
4.5630     180948665.118     -639.269 180949304.387  4320638260.4
4.5640     180260494.754      885.150 180259609.605  4304169992.3
4.5650     179655294.937     -389.608 179655684.545  4289749700.8
4.5660     178915118.848      149.911 178914968.937  4272063176.9
4.5670     178090551.761     -298.574 178090850.335  4252385188.2
4.5680     177324147.655      425.149 177323722.506  4234068003.4
4.5690     176747205.714      764.778 176746440.937  4220283895.0
4.5700     176236696.913      304.699 176236392.215  4208105146.7
4.5710     175475857.229     -324.404 175476181.633  4189953129.3
4.5720     174763779.661      269.070 174763510.592  4172936242.8
4.5730     174078611.086     -274.215 174078885.300  4156589022.0
4.5740     173511472.096      380.844 173511091.253  4143031453.0
4.5750     172973193.119     -862.109 172974055.228  4130208312.3
4.5760     172314386.527     -820.318 172315206.845  4114476582.7
4.5770     171646879.520      644.593 171646234.927  4098503127.2
4.5780     170974556.426     -378.570 170974934.996  4082474084.2
4.5790     170167959.496      146.072 170167813.424  4063201944.1
4.5800     169346973.856     -433.877 169347407.733  4043612610.9
4.5810     168768446.928      -27.728 168768474.656  4029789068.4
4.5820     168291689.335     -119.967 168291809.302  4018407435.5
4.5830     167859636.593     -442.743 167860079.336  4008098752.5
4.5840     167212767.856     -170.422 167212938.277  3992646565.9
4.5850     166607890.984     -493.236 166608384.220  3978211255.4
4.5860     165980238.623     -767.019 165981005.642  3963230949.8
4.5870     165325117.113     -760.428 165325877.541  3947588051.6
4.5880     164671948.615     -526.288 164672474.903  3931986353.4
4.5890     164076842.994     -138.914 164076981.908  3917767399.5
4.5900     163512896.283     -175.302 163513071.586  3904302564.6
4.5910     162876129.782        6.199 162876123.583  3889093763.9
4.5920     162220687.660     1665.850 162219021.810  3873403739.1
4.5930     161627403.724     -257.603 161627661.327  3859283459.8
4.5940     161004938.006     -557.101 161005495.107  3844427612.8
4.5950     160386920.967     -381.303 160387302.270  3829666640.7
4.5960     159768114.968     -314.821 159768429.789  3814889440.4
4.5970     159175981.500       60.353 159175921.147  3800741745.8
4.5980     158584388.547     -549.932 158584938.479  3786630487.7
4.5990     157970169.553      328.879 157969840.674  3771943417.6
4.6000     157361807.332     -587.885 157362395.217  3757439067.4
4.6010     156676513.055      638.325 156675874.730  3741046593.9
4.6020     156013633.651     -429.033 156014062.683  3725244099.1
4.6030     155485865.090     1239.061 155484626.029  3712602413.2
4.6040     155006578.710      509.926 155006068.785  3701175606.4
4.6050     154500662.139       57.243 154500604.896  3689106333.1
4.6060     153919262.858     -276.305 153919539.163  3675231867.8
4.6070     153324360.865     -435.722 153324796.588  3661030832.1
4.6080     152770204.376      978.568 152769225.807  3647765125.6
4.6090     152335386.821      617.242 152334769.579  3637391346.0
4.6100     151820902.960     -800.621 151821703.581  3625140552.4
4.6110     151246859.755     -596.470 151247456.225  3611428893.7
4.6120     150703171.208      328.821 150702842.387  3598424812.9
4.6130     150768457.080      788.660 150767668.420  3599972704.1
4.6140     152095320.310      456.329 152094863.981  3631662971.9
4.6150     152198504.810     1252.678 152197252.132  3634107757.0
4.6160     151931998.879       57.682 151931941.196  3627772764.0
4.6170     151340916.528      119.381 151340797.147  3613657652.5
4.6180     150723517.509     -476.647 150723994.156  3598929866.7
4.6190     150103154.572     -693.788 150103848.360  3584122262.6
4.6200     149477399.252      -68.658 149477467.910  3569165789.9
4.6210     148887325.217     -204.551 148887529.769  3555079472.7
4.6220     148632559.991     4723.821 148627836.170  3548878608.3
4.6230     151005731.198      862.270 151004868.928  3605636487.0
4.6240     152853833.185     2835.445 152850997.740  3649717644.5
4.6250     153544394.719       89.469 153544305.251  3666272176.0
4.6260     152938186.272     -372.388 152938558.660  3651808390.7
4.6270     152331587.176     -190.118 152331777.294  3637319897.3
4.6280     151773726.392     -272.009 151773998.402  3624001466.4
4.6290     151230303.180      119.870 151230183.310  3611016457.7
4.6300     150705419.972      344.740 150705075.232  3598478127.9
4.6310     150178360.551      372.787 150177987.764  3585892535.0
