Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.9850        -1694.246    -1707.255       13.009   310.6
1.9860        -1694.163    -1707.189       13.026   311.0
1.9870        -1694.179    -1707.228       13.048   311.6
1.9880        -1694.064    -1707.096       13.032   311.2
1.9890        -1694.077    -1706.979       12.902   308.1
1.9900        -1694.136    -1707.011       12.876   307.4
1.9910        -1694.100    -1706.921       12.822   306.1
1.9920        -1694.049    -1706.998       12.949   309.2
1.9930        -1693.985    -1707.423       13.438   320.9
1.9940        -1694.006    -1707.662       13.656   326.1
1.9950        -1693.948    -1707.448       13.500   322.3
1.9960        -1693.945    -1707.217       13.271   316.9
1.9970        -1694.078    -1707.200       13.122   313.3
1.9980        -1694.095    -1706.999       12.904   308.1
1.9990        -1694.169    -1707.023       12.853   306.9
2.0000        -1694.243    -1707.170       12.928   308.7
2.0010        -1694.238    -1707.022       12.784   305.3
2.0020        -1694.138    -1706.904       12.766   304.8
2.0030        -1694.181    -1707.217       13.036   311.3
2.0040        -1694.274    -1707.691       13.417   320.4
2.0050        -1694.253    -1707.756       13.503   322.4
2.0060        -1694.222    -1707.373       13.151   314.0
2.0070        -1694.098    -1706.810       12.712   303.5
2.0080        -1694.091    -1706.730       12.638   301.8
2.0090        -1694.126    -1707.128       13.002   310.5
2.0100        -1694.096    -1707.236       13.141   313.8
2.0110        -1694.032    -1706.781       12.750   304.4
2.0120        -1693.939    -1706.384       12.445   297.2
2.0130        -1693.947    -1706.564       12.618   301.3
2.0140        -1694.024    -1707.066       13.043   311.4
2.0150        -1694.112    -1707.320       13.208   315.4
2.0160        -1693.938    -1706.757       12.819   306.1
2.0170        -1693.838    -1706.180       12.342   294.7
2.0180        -1693.928    -1706.525       12.598   300.8
2.0190        -1693.839    -1706.967       13.128   313.5
2.0200        -1693.741    -1706.966       13.225   315.8
2.0210        -1693.720    -1706.717       12.997   310.3
2.0220        -1693.723    -1706.494       12.771   304.9
2.0230        -1693.800    -1706.653       12.853   306.9
2.0240        -1693.860    -1707.013       13.153   314.1
2.0250        -1693.866    -1707.108       13.241   316.2
2.0260        -1693.809    -1706.866       13.058   311.8
2.0270        -1693.807    -1706.621       12.814   306.0
2.0280        -1693.796    -1706.594       12.798   305.6
2.0290        -1693.876    -1706.766       12.890   307.8
2.0300        -1693.915    -1706.872       12.957   309.4
2.0310        -1693.882    -1706.734       12.852   306.9
2.0320        -1693.800    -1706.369       12.569   300.1
2.0330        -1693.762    -1706.286       12.524   299.0
2.0340        -1693.715    -1706.551       12.837   306.5
2.0350        -1693.757    -1706.661       12.904   308.1
2.0360        -1693.792    -1706.480       12.688   303.0
2.0370        -1693.751    -1706.168       12.417   296.5
2.0380        -1693.777    -1706.147       12.369   295.3
2.0390        -1693.876    -1706.428       12.553   299.7
2.0400        -1693.840    -1706.471       12.631   301.6
2.0410        -1693.877    -1706.240       12.363   295.2
2.0420        -1693.872    -1706.040       12.168   290.5
2.0430        -1693.841    -1706.040       12.200   291.3
2.0440        -1693.902    -1706.035       12.133   289.7
2.0450        -1693.961    -1705.958       11.998   286.5
2.0460        -1693.909    -1705.917       12.009   286.7
2.0470        -1693.892    -1706.018       12.126   289.5
2.0480        -1693.938    -1706.356       12.418   296.5
2.0490        -1693.969    -1706.712       12.743   304.3
2.0500        -1694.086    -1707.019       12.934   308.8
2.0510        -1694.183    -1707.122       12.939   309.0
2.0520        -1694.145    -1706.939       12.794   305.5
2.0530        -1694.143    -1706.952       12.809   305.8
2.0540        -1694.142    -1707.052       12.910   308.3
2.0550        -1694.112    -1707.076       12.964   309.6
2.0560        -1694.087    -1706.881       12.794   305.5
2.0570        -1694.040    -1706.627       12.587   300.5
2.0580        -1693.998    -1706.662       12.664   302.4
2.0590        -1693.978    -1706.915       12.937   308.9
2.0600        -1693.919    -1706.864       12.945   309.1
2.0610        -1693.940    -1706.492       12.553   299.7
2.0620        -1694.002    -1706.169       12.166   290.5
2.0630        -1694.114    -1706.383       12.269   292.9
2.0640        -1694.154    -1706.761       12.607   301.0
2.0650        -1694.238    -1706.718       12.481   298.0
2.0660        -1694.199    -1706.277       12.078   288.4
2.0670        -1694.317    -1706.164       11.847   282.9
2.0680        -1694.331    -1706.711       12.380   295.6
2.0690        -1694.382    -1707.310       12.929   308.7
2.0700        -1694.328    -1707.322       12.994   310.3
2.0710        -1694.350    -1707.089       12.739   304.2
2.0720        -1694.406    -1706.945       12.539   299.4
2.0730        -1694.421    -1707.215       12.794   305.5
2.0740        -1694.475    -1707.865       13.390   319.7
2.0750        -1694.517    -1707.910       13.393   319.8
2.0760        -1694.506    -1707.428       12.921   308.5
2.0770        -1694.516    -1707.396       12.880   307.5
2.0780        -1694.618    -1707.848       13.231   315.9
2.0790        -1694.648    -1707.959       13.311   317.8
2.0800        -1694.633    -1707.777       13.143   313.8
2.0810        -1694.717    -1707.789       13.073   312.1
2.0820        -1694.690    -1707.635       12.945   309.1
2.0830        -1694.623    -1707.223       12.601   300.9
2.0840        -1694.700    -1707.193       12.493   298.3
2.0850        -1694.674    -1707.345       12.671   302.6
2.0860        -1694.679    -1707.334       12.655   302.2
2.0870        -1694.686    -1707.189       12.503   298.5
2.0880        -1694.664    -1707.092       12.427   296.7
2.0890        -1694.620    -1707.021       12.402   296.1
2.0900        -1694.604    -1707.124       12.520   298.9
2.0910        -1694.677    -1707.475       12.798   305.6
2.0920        -1694.827    -1707.252       12.425   296.7
2.0930        -1694.702    -1706.588       11.887   283.8
2.0940        -1694.652    -1706.663       12.011   286.8
2.0950        -1694.750    -1707.268       12.518   298.9
2.0960        -1694.766    -1707.258       12.492   298.3
2.0970        -1694.673    -1706.741       12.069   288.2
2.0980        -1694.701    -1706.631       11.930   284.9
2.0990        -1694.658    -1706.920       12.262   292.8
2.1000        -1694.686    -1707.180       12.495   298.3
2.1010        -1694.674    -1707.074       12.400   296.1
2.1020        -1694.540    -1706.673       12.133   289.7
2.1030        -1694.583    -1706.753       12.170   290.6
2.1040        -1694.652    -1706.977       12.325   294.3
2.1050        -1694.650    -1706.990       12.340   294.7
2.1060        -1694.707    -1706.923       12.216   291.7
2.1070        -1694.732    -1706.965       12.233   292.1
2.1080        -1694.768    -1707.354       12.586   300.5
2.1090        -1694.787    -1707.726       12.939   308.9
2.1100        -1694.826    -1707.749       12.923   308.6
2.1110        -1694.791    -1707.468       12.677   302.7
2.1120        -1694.781    -1707.214       12.433   296.9
2.1130        -1694.718    -1707.281       12.563   300.0
2.1140        -1694.748    -1707.247       12.499   298.5
2.1150        -1694.719    -1706.861       12.142   289.9
2.1160        -1694.696    -1706.695       11.999   286.5
2.1170        -1694.762    -1706.907       12.146   290.0
2.1180        -1694.849    -1707.369       12.521   299.0
2.1190        -1694.860    -1707.540       12.680   302.8
2.1200        -1694.814    -1707.261       12.446   297.2
2.1210        -1694.890    -1706.853       11.963   285.6
2.1220        -1694.795    -1706.810       12.015   286.9
2.1230        -1694.902    -1707.182       12.279   293.2
2.1240        -1694.941    -1707.276       12.334   294.5
2.1250        -1694.931    -1706.948       12.017   286.9
2.1260        -1694.939    -1706.910       11.971   285.8
2.1270        -1695.119    -1707.594       12.474   297.9
2.1280        -1695.133    -1708.230       13.097   312.7
2.1290        -1695.130    -1708.271       13.141   313.8
2.1300        -1695.112    -1707.881       12.769   304.9
2.1310        -1695.119    -1707.658       12.539   299.4
2.1320        -1695.200    -1707.638       12.437   297.0
2.1330        -1695.193    -1707.558       12.365   295.2
2.1340        -1695.231    -1707.247       12.017   286.9
2.1350        -1695.244    -1706.828       11.584   276.6
2.1360        -1695.231    -1706.764       11.533   275.4
2.1370        -1695.243    -1707.336       12.093   288.8
2.1380        -1695.291    -1707.871       12.581   300.4
2.1390        -1695.216    -1707.754       12.538   299.4
2.1400        -1695.120    -1707.453       12.333   294.5
2.1410        -1695.173    -1707.433       12.260   292.7
2.1420        -1695.262    -1707.544       12.282   293.3
2.1430        -1695.236    -1707.455       12.220   291.8
2.1440        -1695.306    -1707.221       11.914   284.5
2.1450        -1695.346    -1707.127       11.781   281.3
2.1460        -1695.397    -1707.234       11.837   282.6
2.1470        -1695.321    -1707.323       12.002   286.6
2.1480        -1695.335    -1707.583       12.248   292.5
2.1490        -1695.311    -1707.804       12.493   298.3
2.1500        -1695.254    -1707.600       12.345   294.8
2.1510        -1695.210    -1707.441       12.231   292.1
2.1520        -1695.264    -1707.466       12.202   291.4
2.1530        -1695.128    -1707.414       12.286   293.4
2.1540        -1695.056    -1707.332       12.276   293.1
2.1550        -1695.104    -1707.276       12.172   290.6
2.1560        -1695.148    -1707.335       12.187   291.0
2.1570        -1695.117    -1707.658       12.541   299.4
2.1580        -1695.166    -1708.115       12.949   309.2
2.1590        -1695.166    -1708.376       13.209   315.4
2.1600        -1695.173    -1708.506       13.333   318.4
2.1610        -1695.251    -1708.591       13.340   318.5
2.1620        -1695.266    -1708.546       13.280   317.1
