Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
3.9920        -1681.889    -1694.030       12.140   289.9
3.9930        -1681.963    -1694.537       12.574   300.2
3.9940        -1682.004    -1694.506       12.503   298.5
3.9950        -1681.975    -1694.127       12.152   290.2
3.9960        -1681.946    -1693.909       11.963   285.6
3.9970        -1681.917    -1694.012       12.095   288.8
3.9980        -1681.970    -1694.323       12.353   295.0
3.9990        -1681.990    -1694.525       12.534   299.3
4.0000        -1681.909    -1694.219       12.309   293.9
4.0010        -1681.887    -1693.953       12.066   288.1
4.0020        -1681.963    -1694.454       12.491   298.2
4.0030        -1681.994    -1694.910       12.916   308.4
4.0040        -1681.877    -1694.780       12.902   308.1
4.0050        -1681.861    -1694.561       12.700   303.2
4.0060        -1681.795    -1694.617       12.822   306.2
4.0070        -1681.914    -1694.897       12.983   310.0
4.0080        -1682.030    -1695.007       12.977   309.9
4.0090        -1682.022    -1694.577       12.556   299.8
4.0100        -1681.997    -1694.172       12.175   290.7
4.0110        -1682.080    -1694.374       12.294   293.6
4.0120        -1681.975    -1694.610       12.635   301.7
4.0130        -1681.931    -1694.642       12.711   303.5
4.0140        -1681.961    -1694.464       12.503   298.5
4.0150        -1681.899    -1694.321       12.423   296.6
4.0160        -1681.908    -1694.480       12.571   300.2
4.0170        -1681.965    -1694.620       12.654   302.2
4.0180        -1681.941    -1694.236       12.295   293.6
4.0190        -1681.975    -1693.847       11.872   283.5
4.0200        -1682.079    -1694.087       12.008   286.7
4.0210        -1682.044    -1694.306       12.262   292.8
4.0220        -1682.030    -1694.287       12.257   292.7
4.0230        -1682.042    -1694.240       12.197   291.2
4.0240        -1682.046    -1694.223       12.177   290.8
4.0250        -1682.053    -1694.445       12.392   295.9
4.0260        -1682.103    -1694.791       12.688   303.0
4.0270        -1682.072    -1694.647       12.574   300.2
4.0280        -1682.055    -1694.045       11.990   286.3
4.0290        -1682.056    -1693.944       11.889   283.9
4.0300        -1682.101    -1694.243       12.142   289.9
4.0310        -1682.032    -1694.171       12.138   289.8
4.0320        -1681.938    -1693.922       11.984   286.1
4.0330        -1681.990    -1693.889       11.899   284.1
4.0340        -1681.940    -1694.207       12.267   292.9
4.0350        -1682.007    -1694.673       12.666   302.4
4.0360        -1682.024    -1694.703       12.680   302.8
4.0370        -1681.995    -1694.205       12.209   291.5
4.0380        -1682.074    -1694.022       11.948   285.3
4.0390        -1682.068    -1694.339       12.271   293.0
4.0400        -1682.088    -1694.418       12.330   294.4
4.0410        -1682.012    -1694.031       12.019   287.0
4.0420        -1682.055    -1693.743       11.688   279.1
4.0430        -1682.048    -1693.891       11.843   282.8
4.0440        -1682.054    -1694.392       12.337   294.6
4.0450        -1682.102    -1694.771       12.669   302.5
4.0460        -1682.014    -1694.492       12.478   298.0
4.0470        -1682.038    -1694.039       12.001   286.6
4.0480        -1682.112    -1694.030       11.918   284.6
4.0490        -1682.193    -1694.015       11.821   282.3
4.0500        -1682.185    -1693.766       11.581   276.5
4.0510        -1682.221    -1693.631       11.410   272.4
4.0520        -1682.224    -1693.727       11.503   274.7
4.0530        -1682.224    -1694.039       11.815   282.1
4.0540        -1682.138    -1694.363       12.225   291.9
4.0550        -1682.086    -1694.406       12.320   294.2
4.0560        -1682.044    -1694.379       12.335   294.5
4.0570        -1682.119    -1694.719       12.600   300.9
4.0580        -1682.110    -1695.033       12.924   308.6
4.0590        -1681.992    -1694.831       12.839   306.6
4.0600        -1681.938    -1694.349       12.411   296.3
4.0610        -1681.913    -1694.315       12.402   296.1
4.0620        -1681.984    -1694.849       12.865   307.2
4.0630        -1682.011    -1695.140       13.129   313.5
4.0640        -1682.028    -1694.873       12.844   306.7
4.0650        -1681.927    -1694.579       12.653   302.1
4.0660        -1681.969    -1694.802       12.833   306.4
4.0670        -1681.991    -1695.046       13.055   311.7
4.0680        -1681.994    -1694.688       12.694   303.1
4.0690        -1681.884    -1693.986       12.103   289.0
4.0700        -1681.848    -1693.771       11.923   284.7
4.0710        -1681.955    -1694.171       12.216   291.7
4.0720        -1681.941    -1694.439       12.499   298.4
4.0730        -1682.038    -1694.248       12.210   291.5
4.0740        -1681.982    -1694.049       12.066   288.1
4.0750        -1682.051    -1694.328       12.277   293.1
4.0760        -1682.115    -1694.854       12.738   304.2
4.0770        -1682.093    -1694.969       12.876   307.5
4.0780        -1682.126    -1694.391       12.265   292.9
4.0790        -1682.042    -1693.861       11.819   282.2
4.0800        -1682.075    -1693.854       11.778   281.2
4.0810        -1682.056    -1694.069       12.013   286.8
4.0820        -1682.158    -1694.143       11.985   286.2
4.0830        -1682.211    -1693.970       11.759   280.8
4.0840        -1682.095    -1693.834       11.739   280.3
4.0850        -1682.089    -1694.102       12.013   286.8
4.0860        -1682.190    -1694.454       12.264   292.8
4.0870        -1682.181    -1694.344       12.163   290.4
4.0880        -1682.133    -1694.164       12.032   287.3
4.0890        -1682.218    -1694.156       11.938   285.0
4.0900        -1682.169    -1694.092       11.922   284.7
4.0910        -1682.098    -1693.985       11.887   283.8
4.0920        -1682.143    -1693.947       11.804   281.9
4.0930        -1682.140    -1694.080       11.940   285.1
4.0940        -1682.058    -1694.229       12.171   290.6
4.0950        -1681.987    -1694.290       12.303   293.8
4.0960        -1681.921    -1694.292       12.371   295.4
4.0970        -1681.949    -1694.384       12.435   296.9
4.0980        -1681.964    -1694.441       12.477   297.9
4.0990        -1681.978    -1694.394       12.416   296.5
4.1000        -1682.005    -1694.368       12.363   295.2
4.1010        -1682.037    -1694.268       12.232   292.1
4.1020        -1681.923    -1694.304       12.382   295.6
4.1030        -1681.946    -1694.558       12.613   301.2
4.1040        -1681.961    -1694.641       12.680   302.8
4.1050        -1681.902    -1694.462       12.560   299.9
4.1060        -1681.959    -1694.370       12.411   296.3
4.1070        -1682.088    -1694.509       12.420   296.6
4.1080        -1682.091    -1694.688       12.597   300.8
4.1090        -1682.129    -1694.777       12.648   302.0
4.1100        -1682.082    -1694.665       12.583   300.4
4.1110        -1682.014    -1694.451       12.437   297.0
4.1120        -1682.044    -1694.350       12.306   293.8
4.1130        -1682.093    -1694.407       12.314   294.0
4.1140        -1682.100    -1694.643       12.543   299.5
4.1150        -1682.089    -1694.822       12.733   304.0
4.1160        -1682.085    -1694.793       12.707   303.4
4.1170        -1682.056    -1694.604       12.547   299.6
4.1180        -1682.160    -1694.401       12.241   292.3
4.1190        -1682.212    -1694.425       12.213   291.6
4.1200        -1682.274    -1694.537       12.264   292.8
4.1210        -1682.186    -1694.384       12.199   291.3
4.1220        -1682.131    -1694.103       11.971   285.8
4.1230        -1682.170    -1694.252       12.082   288.5
4.1240        -1682.311    -1694.839       12.528   299.1
4.1250        -1682.297    -1695.122       12.825   306.2
4.1260        -1682.280    -1694.940       12.660   302.3
4.1270        -1682.250    -1694.701       12.451   297.3
4.1280        -1682.272    -1694.770       12.497   298.4
4.1290        -1682.291    -1695.008       12.717   303.7
4.1300        -1682.187    -1694.967       12.780   305.2
4.1310        -1682.290    -1694.661       12.372   295.4
4.1320        -1682.387    -1694.441       12.054   287.8
4.1330        -1682.402    -1694.530       12.128   289.6
4.1340        -1682.418    -1694.579       12.161   290.4
4.1350        -1682.390    -1694.435       12.045   287.6
4.1360        -1682.355    -1694.366       12.011   286.8
4.1370        -1682.413    -1694.629       12.216   291.7
4.1380        -1682.452    -1694.824       12.372   295.4
4.1390        -1682.400    -1694.706       12.306   293.8
4.1400        -1682.366    -1694.607       12.241   292.3
4.1410        -1682.372    -1694.737       12.365   295.2
4.1420        -1682.386    -1694.992       12.606   301.0
4.1430        -1682.418    -1695.018       12.600   300.9
4.1440        -1682.334    -1694.839       12.505   298.6
4.1450        -1682.338    -1694.927       12.589   300.6
4.1460        -1682.277    -1695.210       12.932   308.8
4.1470        -1682.274    -1695.196       12.922   308.5
4.1480        -1682.300    -1694.856       12.556   299.8
4.1490        -1682.251    -1694.640       12.390   295.8
4.1500        -1682.235    -1694.805       12.569   300.1
4.1510        -1682.283    -1694.981       12.698   303.2
4.1520        -1682.229    -1694.921       12.692   303.1
4.1530        -1682.142    -1694.590       12.449   297.2
4.1540        -1682.196    -1694.467       12.271   293.0
4.1550        -1682.262    -1694.835       12.573   300.2
4.1560        -1682.197    -1694.897       12.699   303.2
4.1570        -1682.104    -1694.448       12.344   294.8
4.1580        -1682.012    -1694.122       12.110   289.2
4.1590        -1682.046    -1694.185       12.139   289.8
4.1600        -1682.076    -1694.367       12.291   293.5
4.1610        -1682.119    -1694.381       12.262   292.8
4.1620        -1681.970    -1694.131       12.161   290.4
4.1630        -1681.958    -1693.957       11.999   286.5
4.1640        -1682.069    -1694.232       12.164   290.4
4.1650        -1682.151    -1694.464       12.313   294.0
4.1660        -1682.123    -1694.209       12.086   288.6
4.1670        -1682.107    -1693.912       11.806   281.9
4.1680        -1682.092    -1693.933       11.841   282.7
4.1690        -1682.096    -1694.106       12.011   286.8
4.1700        -1682.115    -1694.237       12.122   289.5
4.1710        -1682.098    -1694.084       11.986   286.2
4.1720        -1681.950    -1693.859       11.909   284.4
4.1730        -1681.972    -1694.118       12.146   290.0
4.1740        -1681.998    -1694.611       12.614   301.2
4.1750        -1681.900    -1694.655       12.755   304.5
4.1760        -1681.910    -1694.502       12.592   300.7
4.1770        -1681.848    -1694.384       12.535   299.3
4.1780        -1681.835    -1694.309       12.474   297.9
4.1790        -1681.841    -1694.426       12.584   300.5
4.1800        -1681.824    -1694.407       12.583   300.4
4.1810        -1681.752    -1693.961       12.209   291.5
4.1820        -1681.741    -1693.809       12.067   288.1
4.1830        -1681.773    -1694.175       12.402   296.1
4.1840        -1681.737    -1694.411       12.674   302.6
4.1850        -1681.705    -1694.380       12.675   302.6
4.1860        -1681.746    -1694.312       12.566   300.1
4.1870        -1681.806    -1694.287       12.481   298.0
4.1880        -1681.860    -1694.302       12.443   297.1
4.1890        -1681.835    -1694.336       12.501   298.5
4.1900        -1681.819    -1694.062       12.243   292.3
4.1910        -1681.770    -1693.642       11.872   283.5
4.1920        -1681.711    -1693.676       11.965   285.7
4.1930        -1681.806    -1694.044       12.238   292.2
4.1940        -1681.791    -1694.298       12.507   298.6
4.1950        -1681.793    -1694.280       12.488   298.2
4.1960        -1681.803    -1694.185       12.382   295.7
4.1970        -1681.736    -1694.261       12.525   299.1
4.1980        -1681.809    -1694.443       12.635   301.7
4.1990        -1681.790    -1694.194       12.404   296.2
4.2000        -1681.730    -1693.651       11.921   284.6
4.2010        -1681.737    -1693.437       11.699   279.4
4.2020        -1681.631    -1693.527       11.896   284.0
4.2030        -1681.665    -1693.711       12.046   287.6
4.2040        -1681.695    -1693.874       12.179   290.8
4.2050        -1681.671    -1693.965       12.293   293.5
4.2060        -1681.781    -1694.002       12.222   291.8
4.2070        -1681.748    -1694.020       12.273   293.0
4.2080        -1681.736    -1693.884       12.147   290.1
4.2090        -1681.704    -1693.720       12.016   286.9
4.2100        -1681.704    -1693.671       11.967   285.7
4.2110        -1681.672    -1693.467       11.795   281.6
4.2120        -1681.585    -1693.229       11.644   278.0
4.2130        -1681.533    -1693.463       11.930   284.9
4.2140        -1681.523    -1694.015       12.491   298.3
4.2150        -1681.694    -1694.560       12.866   307.2
4.2160        -1681.664    -1694.821       13.157   314.2
4.2170        -1681.595    -1694.737       13.142   313.8
4.2180        -1681.571    -1694.788       13.217   315.6
4.2190        -1681.639    -1694.976       13.337   318.4
4.2200        -1681.664    -1694.824       13.160   314.2
4.2210        -1681.761    -1694.445       12.684   302.9
4.2220        -1681.710    -1694.088       12.378   295.6
4.2230        -1681.745    -1694.033       12.289   293.4
4.2240        -1681.812    -1694.372       12.560   299.9
4.2250        -1681.775    -1694.545       12.770   304.9
4.2260        -1681.679    -1694.211       12.532   299.2
4.2270        -1681.629    -1693.870       12.241   292.3
4.2280        -1681.724    -1693.821       12.097   288.8
4.2290        -1681.697    -1693.648       11.951   285.4
4.2300        -1681.673    -1693.209       11.536   275.4
4.2310        -1681.625    -1692.769       11.145   266.1
4.2320        -1681.560    -1692.627       11.067   264.3
4.2330        -1681.612    -1693.046       11.434   273.0
4.2340        -1681.570    -1693.560       11.990   286.3
4.2350        -1681.546    -1693.728       12.182   290.9
4.2360        -1681.491    -1693.806       12.315   294.1
4.2370        -1681.528    -1694.236       12.708   303.4
4.2380        -1681.548    -1694.718       13.170   314.5
4.2390        -1681.708    -1694.738       13.030   311.1
4.2400        -1681.596    -1694.444       12.848   306.8
4.2410        -1681.645    -1694.246       12.601   300.9
4.2420        -1681.744    -1694.316       12.573   300.2
4.2430        -1681.761    -1694.563       12.802   305.7
4.2440        -1681.784    -1694.695       12.911   308.3
4.2450        -1681.733    -1694.497       12.764   304.8
4.2460        -1681.709    -1694.397       12.689   303.0
4.2470        -1681.812    -1694.737       12.925   308.6
4.2480        -1681.953    -1694.888       12.935   308.9
4.2490        -1681.984    -1694.620       12.635   301.7
4.2500        -1682.052    -1694.443       12.392   295.9
4.2510        -1682.020    -1694.226       12.206   291.4
4.2520        -1681.965    -1693.947       11.982   286.1
4.2530        -1681.923    -1693.950       12.028   287.2
4.2540        -1681.864    -1694.054       12.191   291.1
4.2550        -1681.931    -1694.161       12.230   292.0
4.2560        -1681.899    -1694.298       12.399   296.1
4.2570        -1681.942    -1694.341       12.399   296.1
4.2580        -1681.989    -1694.303       12.314   294.0
4.2590        -1681.980    -1694.477       12.497   298.4
4.2600        -1682.055    -1694.632       12.578   300.3
4.2610        -1682.047    -1694.338       12.291   293.5
4.2620        -1681.940    -1693.923       11.983   286.1
4.2630        -1681.978    -1693.643       11.665   278.5
4.2640        -1681.952    -1693.620       11.669   278.6
4.2650        -1681.998    -1693.942       11.945   285.2
4.2660        -1682.008    -1694.095       12.087   288.6
4.2670        -1681.968    -1693.907       11.939   285.1
4.2680        -1682.026    -1694.010       11.983   286.1
4.2690        -1682.064    -1694.395       12.331   294.4
4.2700        -1682.042    -1694.605       12.564   300.0
4.2710        -1681.999    -1694.518       12.519   298.9
4.2720        -1682.046    -1694.254       12.208   291.5
4.2730        -1682.076    -1694.079       12.003   286.6
4.2740        -1682.187    -1694.198       12.011   286.8
4.2750        -1682.170    -1694.400       12.230   292.0
4.2760        -1682.128    -1694.373       12.245   292.4
4.2770        -1682.099    -1694.172       12.074   288.3
4.2780        -1682.053    -1694.168       12.115   289.3
4.2790        -1682.094    -1694.532       12.438   297.0
4.2800        -1682.185    -1694.800       12.614   301.2
4.2810        -1682.118    -1694.453       12.335   294.5
4.2820        -1682.089    -1693.969       11.879   283.7
4.2830        -1682.070    -1693.948       11.879   283.6
4.2840        -1681.985    -1694.076       12.090   288.7
4.2850        -1681.965    -1693.987       12.022   287.1
4.2860        -1681.911    -1693.588       11.677   278.8
4.2870        -1681.893    -1693.355       11.462   273.7
4.2880        -1681.915    -1693.764       11.849   282.9
4.2890        -1682.031    -1694.317       12.286   293.4
4.2900        -1682.098    -1694.067       11.969   285.8
4.2910        -1682.033    -1693.473       11.439   273.1
4.2920        -1682.055    -1693.569       11.514   274.9
4.2930        -1682.136    -1694.114       11.977   286.0
4.2940        -1682.151    -1694.261       12.110   289.1
4.2950        -1682.110    -1693.745       11.634   277.8
4.2960        -1681.984    -1693.384       11.400   272.2
4.2970        -1682.115    -1693.905       11.790   281.5
4.2980        -1682.172    -1694.677       12.505   298.6
4.2990        -1682.313    -1694.843       12.529   299.2
4.3000        -1682.303    -1694.547       12.245   292.4
4.3010        -1682.311    -1694.477       12.166   290.5
4.3020        -1682.390    -1694.993       12.603   300.9
4.3030        -1682.559    -1695.540       12.980   309.9
4.3040        -1682.529    -1695.226       12.697   303.2
4.3050        -1682.345    -1694.535       12.190   291.1
4.3060        -1682.260    -1694.616       12.356   295.0
4.3070        -1682.383    -1695.210       12.828   306.3
4.3080        -1682.423    -1695.322       12.898   308.0
4.3090        -1682.379    -1694.891       12.513   298.8
4.3100        -1682.241    -1694.492       12.251   292.5
4.3110        -1682.210    -1694.624       12.414   296.4
4.3120        -1682.243    -1695.181       12.938   308.9
4.3130        -1682.314    -1695.218       12.903   308.1
4.3140        -1682.143    -1694.520       12.377   295.5
4.3150        -1682.070    -1694.139       12.069   288.2
4.3160        -1682.159    -1694.400       12.241   292.3
4.3170        -1682.143    -1694.611       12.468   297.7
4.3180        -1682.122    -1694.462       12.340   294.7
4.3190        -1682.079    -1694.259       12.180   290.8
4.3200        -1682.106    -1694.236       12.131   289.7
4.3210        -1682.109    -1694.482       12.374   295.4
4.3220        -1682.055    -1694.776       12.721   303.7
4.3230        -1681.924    -1694.746       12.823   306.2
4.3240        -1681.952    -1694.656       12.704   303.3
4.3250        -1681.981    -1694.767       12.786   305.3
4.3260        -1681.938    -1694.956       13.017   310.8
4.3270        -1681.964    -1695.024       13.060   311.8
4.3280        -1681.950    -1695.036       13.086   312.5
4.3290        -1682.026    -1695.083       13.057   311.8
4.3300        -1682.005    -1695.092       13.087   312.5
4.3310        -1682.018    -1695.026       13.008   310.6
4.3320        -1681.975    -1694.891       12.916   308.4
4.3330        -1682.076    -1694.864       12.788   305.4
4.3340        -1682.032    -1694.997       12.965   309.6
4.3350        -1682.104    -1695.114       13.011   310.7
4.3360        -1682.100    -1695.110       13.010   310.6
4.3370        -1682.087    -1694.942       12.855   306.9
4.3380        -1682.119    -1694.693       12.574   300.2
4.3390        -1682.115    -1694.547       12.432   296.8
4.3400        -1682.126    -1694.496       12.369   295.3
4.3410        -1682.057    -1694.297       12.240   292.3
4.3420        -1682.013    -1694.054       12.041   287.5
4.3430        -1681.955    -1693.865       11.910   284.4
4.3440        -1682.007    -1693.719       11.711   279.6
4.3450        -1682.060    -1693.860       11.800   281.8
4.3460        -1682.071    -1694.068       11.997   286.5
4.3470        -1682.059    -1693.975       11.915   284.5
4.3480        -1682.042    -1693.810       11.768   281.0
4.3490        -1681.970    -1693.860       11.890   283.9
4.3500        -1681.938    -1693.973       12.035   287.4
4.3510        -1681.985    -1693.938       11.953   285.4
4.3520        -1681.974    -1693.782       11.808   281.9
4.3530        -1681.912    -1693.783       11.871   283.4
4.3540        -1681.935    -1694.191       12.256   292.6
4.3550        -1682.048    -1694.575       12.527   299.1
4.3560        -1682.062    -1694.397       12.335   294.5
4.3570        -1682.049    -1694.125       12.076   288.3
4.3580        -1682.188    -1694.348       12.161   290.4
4.3590        -1682.227    -1694.683       12.456   297.4
4.3600        -1682.273    -1694.691       12.417   296.5
4.3610        -1682.403    -1694.447       12.044   287.6
4.3620        -1682.398    -1694.311       11.912   284.4
4.3630        -1682.267    -1694.439       12.172   290.6
4.3640        -1682.380    -1694.764       12.383   295.7
4.3650        -1682.410    -1694.820       12.410   296.3
4.3660        -1682.309    -1694.740       12.431   296.8
4.3670        -1682.272    -1694.932       12.660   302.3
4.3680        -1682.345    -1695.095       12.750   304.4
4.3690        -1682.301    -1694.962       12.661   302.3
4.3700        -1682.243    -1694.790       12.546   299.6
4.3710        -1682.355    -1694.794       12.438   297.0
4.3720        -1682.360    -1694.785       12.424   296.7
4.3730        -1682.292    -1694.671       12.379   295.6
4.3740        -1682.347    -1694.515       12.168   290.5
4.3750        -1682.351    -1694.562       12.211   291.6
4.3760        -1682.403    -1694.815       12.413   296.4
4.3770        -1682.425    -1694.965       12.540   299.4
4.3780        -1682.360    -1694.839       12.479   298.0
4.3790        -1682.377    -1694.720       12.343   294.7
4.3800        -1682.408    -1694.945       12.537   299.3
4.3810        -1682.533    -1695.196       12.664   302.4
4.3820        -1682.563    -1695.185       12.622   301.4
4.3830        -1682.675    -1695.072       12.398   296.0
4.3840        -1682.635    -1695.044       12.408   296.3
4.3850        -1682.669    -1695.135       12.466   297.7
4.3860        -1682.690    -1695.275       12.586   300.5
4.3870        -1682.758    -1695.315       12.558   299.8
4.3880        -1682.824    -1695.222       12.398   296.0
4.3890        -1682.767    -1695.223       12.456   297.4
4.3900        -1682.757    -1695.281       12.524   299.0
4.3910        -1682.711    -1695.236       12.526   299.1
4.3920        -1682.827    -1695.212       12.385   295.7
4.3930        -1682.881    -1695.163       12.282   293.3
4.3940        -1682.850    -1694.987       12.137   289.8
4.3950        -1682.820    -1694.843       12.023   287.1
4.3960        -1682.778    -1694.857       12.079   288.4
4.3970        -1682.797    -1694.875       12.078   288.4
4.3980        -1682.774    -1694.815       12.040   287.5
4.3990        -1682.731    -1694.683       11.952   285.4
4.4000        -1682.740    -1694.676       11.936   285.0
4.4010        -1682.735    -1694.938       12.203   291.4
4.4020        -1682.717    -1695.074       12.356   295.0
4.4030        -1682.703    -1694.808       12.104   289.0
4.4040        -1682.652    -1694.634       11.981   286.1
4.4050        -1682.731    -1694.846       12.116   289.3
4.4060        -1682.646    -1695.008       12.362   295.2
4.4070        -1682.517    -1694.794       12.277   293.2
4.4080        -1682.551    -1694.541       11.990   286.3
4.4090        -1682.581    -1694.676       12.095   288.8
4.4100        -1682.613    -1695.030       12.416   296.5
4.4110        -1682.620    -1695.195       12.575   300.3
4.4120        -1682.600    -1695.124       12.524   299.0
4.4130        -1682.518    -1695.080       12.561   299.9
4.4140        -1682.587    -1695.221       12.634   301.7
4.4150        -1682.607    -1695.362       12.754   304.5
4.4160        -1682.622    -1695.057       12.435   296.9
4.4170        -1682.519    -1694.530       12.011   286.8
4.4180        -1682.564    -1694.385       11.821   282.3
4.4190        -1682.640    -1694.598       11.958   285.5
4.4200        -1682.599    -1694.717       12.118   289.3
4.4210        -1682.588    -1694.614       12.026   287.1
4.4220        -1682.527    -1694.630       12.103   289.0
4.4230        -1682.628    -1694.932       12.304   293.8
4.4240        -1682.621    -1695.306       12.685   302.9
4.4250        -1682.751    -1695.438       12.687   302.9
4.4260        -1682.693    -1695.235       12.542   299.5
4.4270        -1682.586    -1695.037       12.450   297.3
4.4280        -1682.528    -1695.050       12.521   299.0
4.4290        -1682.579    -1695.118       12.539   299.4
4.4300        -1682.673    -1695.064       12.391   295.9
4.4310        -1682.682    -1694.981       12.299   293.7
4.4320        -1682.579    -1694.998       12.420   296.6
4.4330        -1682.607    -1695.110       12.503   298.5
4.4340        -1682.636    -1695.256       12.620   301.3
4.4350        -1682.633    -1695.287       12.654   302.1
4.4360        -1682.586    -1695.127       12.541   299.5
4.4370        -1682.554    -1694.857       12.303   293.8
4.4380        -1682.518    -1694.696       12.178   290.8
4.4390        -1682.476    -1694.713       12.237   292.2
4.4400        -1682.526    -1694.918       12.392   295.9
4.4410        -1682.545    -1694.988       12.443   297.1
4.4420        -1682.485    -1694.895       12.410   296.3
4.4430        -1682.510    -1695.199       12.689   303.0
4.4440        -1682.626    -1695.628       13.001   310.4
4.4450        -1682.607    -1695.475       12.869   307.3
4.4460        -1682.513    -1695.048       12.536   299.3
4.4470        -1682.442    -1694.843       12.401   296.1
4.4480        -1682.427    -1694.836       12.409   296.3
4.4490        -1682.462    -1694.895       12.433   296.9
4.4500        -1682.455    -1694.809       12.354   295.0
4.4510        -1682.450    -1694.412       11.963   285.6
4.4520        -1682.491    -1694.247       11.756   280.7
4.4530        -1682.527    -1694.710       12.183   290.9
4.4540        -1682.552    -1695.098       12.546   299.6
4.4550        -1682.460    -1694.865       12.404   296.2
4.4560        -1682.500    -1694.559       12.059   287.9
4.4570        -1682.570    -1694.487       11.917   284.6
4.4580        -1682.630    -1694.601       11.971   285.8
4.4590        -1682.621    -1694.664       12.042   287.5
4.4600        -1682.581    -1694.585       12.004   286.6
4.4610        -1682.540    -1694.557       12.016   286.9
4.4620        -1682.592    -1694.812       12.220   291.8
4.4630        -1682.626    -1695.192       12.566   300.0
4.4640        -1682.528    -1695.325       12.796   305.5
4.4650        -1682.490    -1695.321       12.832   306.4
4.4660        -1682.485    -1695.327       12.842   306.6
4.4670        -1682.440    -1695.336       12.896   307.9
4.4680        -1682.503    -1695.343       12.839   306.6
4.4690        -1682.537    -1695.305       12.768   304.9
4.4700        -1682.473    -1695.047       12.574   300.2
4.4710        -1682.521    -1694.796       12.275   293.1
4.4720        -1682.587    -1694.875       12.288   293.4
4.4730        -1682.547    -1695.083       12.536   299.3
4.4740        -1682.521    -1695.225       12.704   303.3
4.4750        -1682.509    -1695.260       12.751   304.5
4.4760        -1682.512    -1695.297       12.785   305.3
4.4770        -1682.600    -1695.380       12.780   305.1
4.4780        -1682.648    -1695.363       12.715   303.6
4.4790        -1682.602    -1695.091       12.489   298.2
4.4800        -1682.606    -1694.648       12.042   287.5
4.4810        -1682.690    -1694.497       11.806   281.9
4.4820        -1682.784    -1694.655       11.871   283.5
4.4830        -1682.782    -1694.829       12.047   287.7
4.4840        -1682.707    -1694.786       12.079   288.4
4.4850        -1682.711    -1694.609       11.898   284.1
4.4860        -1682.781    -1694.752       11.971   285.8
4.4870        -1682.830    -1695.131       12.301   293.7
4.4880        -1682.891    -1695.287       12.396   296.0
4.4890        -1682.701    -1694.909       12.208   291.5
4.4900        -1682.690    -1694.460       11.770   281.0
4.4910        -1682.652    -1694.340       11.688   279.1
4.4920        -1682.695    -1694.414       11.718   279.8
4.4930        -1682.610    -1694.468       11.857   283.1
4.4940        -1682.589    -1694.549       11.960   285.6
4.4950        -1682.600    -1694.812       12.213   291.6
4.4960        -1682.636    -1695.126       12.490   298.2
4.4970        -1682.642    -1695.365       12.723   303.8
4.4980        -1682.629    -1695.305       12.676   302.7
4.4990        -1682.610    -1695.070       12.460   297.5
4.5000        -1682.625    -1694.995       12.370   295.4
4.5010        -1682.686    -1695.015       12.328   294.4
4.5020        -1682.773    -1694.956       12.182   290.9
4.5030        -1682.777    -1694.800       12.022   287.1
4.5040        -1682.810    -1694.835       12.025   287.1
4.5050        -1682.734    -1695.172       12.438   297.0
4.5060        -1682.789    -1695.456       12.667   302.5
4.5070        -1682.759    -1695.648       12.889   307.8
4.5080        -1682.826    -1695.580       12.753   304.5
4.5090        -1682.831    -1695.337       12.506   298.6
4.5100        -1682.726    -1695.180       12.454   297.4
4.5110        -1682.678    -1695.037       12.359   295.1
4.5120        -1682.586    -1694.808       12.223   291.8
4.5130        -1682.604    -1694.760       12.155   290.2
4.5140        -1682.572    -1694.952       12.380   295.6
4.5150        -1682.618    -1695.109       12.491   298.2
4.5160        -1682.635    -1695.289       12.654   302.2
4.5170        -1682.610    -1695.488       12.878   307.5
4.5180        -1682.585    -1695.400       12.815   306.0
4.5190        -1682.546    -1695.209       12.664   302.4
4.5200        -1682.535    -1695.000       12.466   297.6
4.5210        -1682.528    -1694.705       12.177   290.8
4.5220        -1682.548    -1694.531       11.983   286.1
4.5230        -1682.634    -1694.635       12.000   286.5
4.5240        -1682.603    -1694.783       12.180   290.8
4.5250        -1682.591    -1694.837       12.246   292.4
4.5260        -1682.638    -1695.012       12.374   295.5
4.5270        -1682.654    -1695.065       12.411   296.3
4.5280        -1682.662    -1694.909       12.246   292.4
4.5290        -1682.614    -1694.784       12.170   290.6
4.5300        -1682.632    -1694.545       11.913   284.5
4.5310        -1682.629    -1694.317       11.689   279.1
4.5320        -1682.662    -1694.284       11.621   277.5
4.5330        -1682.734    -1694.332       11.598   276.9
4.5340        -1682.811    -1694.465       11.654   278.3
4.5350        -1682.783    -1694.687       11.905   284.3
4.5360        -1682.796    -1694.823       12.027   287.2
4.5370        -1682.773    -1694.759       11.986   286.2
4.5380        -1682.818    -1694.961       12.143   289.9
4.5390        -1682.920    -1695.160       12.239   292.2
4.5400        -1682.822    -1694.890       12.068   288.2
4.5410        -1682.742    -1694.592       11.849   282.9
4.5420        -1682.750    -1694.567       11.817   282.2
4.5430        -1682.813    -1694.784       11.971   285.8
4.5440        -1682.764    -1695.159       12.395   296.0
4.5450        -1682.760    -1695.381       12.621   301.4
4.5460        -1682.759    -1695.193       12.434   296.9
4.5470        -1682.736    -1695.175       12.438   297.0
4.5480        -1682.880    -1695.477       12.597   300.8
4.5490        -1682.844    -1695.628       12.784   305.2
