Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
3.8580        -1680.435    -1693.623       13.188   314.9
3.8590        -1680.478    -1693.781       13.302   317.6
3.8600        -1680.571    -1693.806       13.236   316.0
3.8610        -1680.656    -1693.823       13.167   314.4
3.8620        -1680.706    -1693.794       13.088   312.5
3.8630        -1680.718    -1693.844       13.126   313.4
3.8640        -1680.723    -1693.796       13.073   312.2
3.8650        -1680.731    -1693.464       12.733   304.0
3.8660        -1680.796    -1693.543       12.747   304.4
3.8670        -1680.795    -1693.551       12.756   304.6
3.8680        -1680.935    -1693.522       12.586   300.5
3.8690        -1680.944    -1693.394       12.449   297.3
3.8700        -1680.842    -1693.401       12.559   299.9
3.8710        -1680.882    -1693.743       12.861   307.1
3.8720        -1680.924    -1694.126       13.202   315.2
3.8730        -1680.851    -1694.028       13.177   314.6
3.8740        -1680.873    -1693.468       12.595   300.7
3.8750        -1680.908    -1693.373       12.465   297.6
3.8760        -1680.960    -1693.513       12.553   299.7
3.8770        -1680.931    -1693.778       12.847   306.8
3.8780        -1680.834    -1693.757       12.923   308.6
3.8790        -1680.787    -1693.664       12.877   307.5
3.8800        -1680.701    -1693.732       13.032   311.2
3.8810        -1680.770    -1694.174       13.404   320.0
3.8820        -1680.814    -1694.611       13.796   329.4
3.8830        -1680.804    -1694.286       13.482   321.9
3.8840        -1680.904    -1693.860       12.955   309.3
3.8850        -1681.040    -1693.845       12.804   305.7
3.8860        -1681.068    -1694.180       13.112   313.1
3.8870        -1681.063    -1694.061       12.999   310.4
3.8880        -1681.073    -1693.772       12.699   303.2
3.8890        -1681.026    -1693.758       12.732   304.0
3.8900        -1681.042    -1694.081       13.039   311.3
3.8910        -1681.152    -1694.145       12.993   310.2
3.8920        -1681.067    -1693.749       12.681   302.8
3.8930        -1681.007    -1693.653       12.646   302.0
3.8940        -1680.922    -1693.882       12.960   309.5
3.8950        -1680.962    -1694.298       13.336   318.4
3.8960        -1680.962    -1694.085       13.122   313.3
3.8970        -1680.841    -1693.572       12.731   304.0
3.8980        -1680.820    -1693.532       12.713   303.5
3.8990        -1680.955    -1693.972       13.017   310.8
3.9000        -1680.930    -1694.017       13.087   312.5
3.9010        -1680.897    -1693.733       12.836   306.5
3.9020        -1680.857    -1693.430       12.573   300.2
3.9030        -1680.897    -1693.505       12.608   301.0
3.9040        -1681.067    -1694.245       13.178   314.7
3.9050        -1681.059    -1694.367       13.308   317.8
3.9060        -1681.016    -1693.872       12.856   307.0
3.9070        -1680.914    -1693.562       12.648   302.0
3.9080        -1680.907    -1694.043       13.136   313.7
3.9090        -1680.953    -1694.399       13.446   321.1
3.9100        -1680.917    -1694.025       13.108   313.0
3.9110        -1680.939    -1693.378       12.439   297.0
3.9120        -1680.896    -1693.229       12.333   294.5
3.9130        -1680.969    -1693.701       12.731   304.0
3.9140        -1681.013    -1693.880       12.867   307.2
3.9150        -1681.048    -1693.714       12.666   302.4
3.9160        -1680.973    -1693.225       12.252   292.6
3.9170        -1680.897    -1693.429       12.531   299.2
3.9180        -1681.112    -1693.955       12.843   306.7
3.9190        -1681.023    -1693.941       12.919   308.5
3.9200        -1681.040    -1693.510       12.470   297.8
3.9210        -1680.998    -1693.352       12.354   295.0
3.9220        -1681.066    -1693.617       12.551   299.7
3.9230        -1681.085    -1693.693       12.608   301.0
3.9240        -1681.091    -1693.692       12.601   300.9
3.9250        -1681.074    -1693.665       12.591   300.6
3.9260        -1681.095    -1694.124       13.029   311.1
3.9270        -1681.109    -1694.457       13.348   318.7
3.9280        -1681.098    -1694.145       13.047   311.5
3.9290        -1681.034    -1693.806       12.772   305.0
3.9300        -1681.046    -1693.854       12.809   305.8
3.9310        -1681.144    -1694.297       13.153   314.1
3.9320        -1681.145    -1694.268       13.124   313.4
3.9330        -1681.164    -1693.990       12.826   306.2
3.9340        -1681.050    -1693.710       12.660   302.3
3.9350        -1681.038    -1693.910       12.872   307.4
3.9360        -1681.062    -1694.366       13.304   317.7
3.9370        -1681.081    -1694.182       13.101   312.8
3.9380        -1681.175    -1693.690       12.516   298.8
3.9390        -1681.162    -1693.719       12.557   299.8
3.9400        -1681.289    -1694.265       12.976   309.8
3.9410        -1681.267    -1694.244       12.976   309.8
3.9420        -1681.365    -1693.990       12.626   301.5
3.9430        -1681.251    -1693.564       12.312   294.0
3.9440        -1681.203    -1693.709       12.506   298.6
3.9450        -1681.246    -1694.205       12.959   309.4
3.9460        -1681.203    -1694.117       12.914   308.4
3.9470        -1681.166    -1693.739       12.574   300.2
3.9480        -1681.159    -1693.597       12.438   297.0
3.9490        -1681.192    -1693.781       12.589   300.6
3.9500        -1681.183    -1693.835       12.651   302.1
3.9510        -1681.270    -1693.863       12.594   300.7
3.9520        -1681.160    -1693.642       12.482   298.0
3.9530        -1681.186    -1693.688       12.502   298.5
3.9540        -1681.176    -1693.577       12.402   296.1
3.9550        -1681.202    -1693.456       12.254   292.6
3.9560        -1681.268    -1693.541       12.273   293.1
3.9570        -1681.221    -1693.564       12.343   294.7
3.9580        -1681.257    -1693.735       12.478   297.9
3.9590        -1681.257    -1693.793       12.536   299.3
3.9600        -1681.380    -1694.030       12.650   302.0
3.9610        -1681.352    -1694.173       12.821   306.1
3.9620        -1681.431    -1694.312       12.881   307.6
3.9630        -1681.385    -1694.103       12.717   303.7
3.9640        -1681.433    -1693.897       12.464   297.6
3.9650        -1681.332    -1693.914       12.582   300.4
3.9660        -1681.307    -1694.162       12.854   306.9
3.9670        -1681.323    -1694.286       12.963   309.5
3.9680        -1681.223    -1693.968       12.745   304.3
3.9690        -1681.260    -1694.060       12.800   305.6
3.9700        -1681.216    -1694.208       12.992   310.2
3.9710        -1681.190    -1694.560       13.371   319.3
3.9720        -1681.250    -1694.785       13.535   323.2
3.9730        -1681.249    -1694.684       13.434   320.8
3.9740        -1681.266    -1694.401       13.135   313.6
3.9750        -1681.205    -1694.187       12.982   310.0
3.9760        -1681.102    -1693.954       12.853   306.9
3.9770        -1681.137    -1693.682       12.544   299.5
3.9780        -1681.303    -1693.953       12.650   302.0
3.9790        -1681.302    -1694.070       12.768   304.9
3.9800        -1681.351    -1694.248       12.896   307.9
3.9810        -1681.262    -1694.082       12.819   306.1
3.9820        -1681.216    -1694.149       12.934   308.8
3.9830        -1681.291    -1694.538       13.247   316.3
3.9840        -1681.326    -1694.624       13.298   317.5
3.9850        -1681.291    -1694.268       12.978   309.9
3.9860        -1681.180    -1693.670       12.490   298.2
3.9870        -1681.179    -1693.634       12.455   297.4
3.9880        -1681.179    -1693.890       12.711   303.5
3.9890        -1681.333    -1694.153       12.820   306.1
3.9900        -1681.219    -1693.964       12.744   304.3
3.9910        -1681.322    -1694.001       12.679   302.7
3.9920        -1681.370    -1694.034       12.664   302.4
3.9930        -1681.388    -1693.930       12.542   299.5
3.9940        -1681.417    -1693.647       12.230   292.0
3.9950        -1681.315    -1693.183       11.868   283.4
3.9960        -1681.325    -1693.264       11.940   285.1
3.9970        -1681.281    -1693.515       12.233   292.1
3.9980        -1681.318    -1693.765       12.446   297.2
3.9990        -1681.213    -1693.536       12.323   294.2
4.0000        -1681.181    -1693.312       12.131   289.7
4.0010        -1681.183    -1693.276       12.093   288.7
4.0020        -1681.218    -1693.693       12.475   297.9
4.0030        -1681.284    -1693.914       12.630   301.6
4.0040        -1681.153    -1693.517       12.364   295.2
4.0050        -1681.161    -1693.083       11.921   284.7
4.0060        -1681.101    -1692.956       11.855   283.1
4.0070        -1681.217    -1693.640       12.423   296.6
4.0080        -1681.263    -1693.824       12.561   299.9
4.0090        -1681.303    -1693.550       12.247   292.4
4.0100        -1681.260    -1693.144       11.885   283.8
4.0110        -1681.349    -1693.190       11.841   282.7
4.0120        -1681.444    -1693.628       12.184   290.9
4.0130        -1681.441    -1693.763       12.322   294.2
4.0140        -1681.446    -1693.520       12.073   288.3
4.0150        -1681.404    -1693.103       11.699   279.3
4.0160        -1681.417    -1693.220       11.803   281.8
4.0170        -1681.379    -1693.357       11.979   286.0
4.0180        -1681.400    -1693.501       12.102   289.0
4.0190        -1681.385    -1693.201       11.816   282.1
4.0200        -1681.406    -1692.862       11.455   273.5
4.0210        -1681.507    -1693.043       11.537   275.5
4.0220        -1681.513    -1693.359       11.846   282.9
4.0230        -1681.534    -1693.588       12.054   287.8
4.0240        -1681.489    -1693.124       11.635   277.8
4.0250        -1681.466    -1692.959       11.493   274.4
4.0260        -1681.451    -1693.051       11.600   277.0
4.0270        -1681.441    -1693.321       11.879   283.6
4.0280        -1681.521    -1693.568       12.047   287.7
4.0290        -1681.492    -1693.440       11.949   285.3
4.0300        -1681.505    -1693.290       11.785   281.4
4.0310        -1681.509    -1693.423       11.915   284.5
4.0320        -1681.616    -1693.836       12.219   291.8
4.0330        -1681.529    -1693.517       11.988   286.2
4.0340        -1681.547    -1693.446       11.900   284.1
4.0350        -1681.554    -1693.454       11.901   284.2
4.0360        -1681.614    -1693.659       12.045   287.6
4.0370        -1681.636    -1694.101       12.464   297.6
4.0380        -1681.650    -1694.186       12.536   299.3
4.0390        -1681.633    -1694.119       12.486   298.1
4.0400        -1681.657    -1694.010       12.354   295.0
4.0410        -1681.760    -1694.180       12.420   296.6
4.0420        -1681.781    -1694.076       12.296   293.6
4.0430        -1681.835    -1694.080       12.245   292.4
4.0440        -1681.708    -1693.755       12.047   287.7
4.0450        -1681.653    -1693.490       11.837   282.6
4.0460        -1681.772    -1693.751       11.979   286.0
4.0470        -1681.670    -1694.070       12.400   296.1
4.0480        -1681.675    -1694.228       12.552   299.7
4.0490        -1681.544    -1694.105       12.561   299.9
4.0500        -1681.625    -1694.296       12.671   302.6
4.0510        -1681.665    -1694.376       12.711   303.5
4.0520        -1681.698    -1694.519       12.822   306.2
4.0530        -1681.656    -1694.369       12.713   303.6
4.0540        -1681.555    -1694.078       12.523   299.0
4.0550        -1681.606    -1693.894       12.289   293.4
4.0560        -1681.616    -1693.840       12.224   291.9
4.0570        -1681.672    -1693.752       12.080   288.4
4.0580        -1681.579    -1693.654       12.075   288.3
4.0590        -1681.661    -1694.026       12.365   295.2
4.0600        -1681.648    -1694.205       12.557   299.8
4.0610        -1681.630    -1694.545       12.916   308.4
4.0620        -1681.666    -1694.393       12.726   303.9
4.0630        -1681.706    -1693.843       12.137   289.8
4.0640        -1681.760    -1693.669       11.909   284.4
4.0650        -1681.772    -1693.879       12.106   289.1
4.0660        -1681.794    -1694.096       12.303   293.8
4.0670        -1681.695    -1693.834       12.139   289.8
4.0680        -1681.732    -1693.602       11.870   283.4
4.0690        -1681.651    -1693.345       11.694   279.2
4.0700        -1681.689    -1693.925       12.236   292.2
4.0710        -1681.796    -1694.429       12.633   301.6
4.0720        -1681.736    -1694.168       12.432   296.8
4.0730        -1681.705    -1693.606       11.901   284.2
4.0740        -1681.709    -1693.545       11.836   282.6
4.0750        -1681.819    -1694.251       12.432   296.8
4.0760        -1681.842    -1694.209       12.367   295.3
4.0770        -1681.789    -1693.857       12.068   288.2
4.0780        -1681.721    -1693.515       11.794   281.6
4.0790        -1681.833    -1693.983       12.150   290.1
4.0800        -1681.915    -1694.594       12.679   302.7
4.0810        -1681.898    -1694.770       12.872   307.4
4.0820        -1681.903    -1694.425       12.522   299.0
4.0830        -1681.862    -1693.946       12.083   288.5
4.0840        -1681.970    -1694.431       12.460   297.5
4.0850        -1681.913    -1694.670       12.757   304.6
4.0860        -1681.915    -1694.586       12.671   302.6
4.0870        -1681.850    -1693.951       12.101   288.9
4.0880        -1681.760    -1693.877       12.117   289.3
4.0890        -1681.734    -1694.338       12.604   301.0
4.0900        -1681.743    -1694.509       12.766   304.8
4.0910        -1681.792    -1694.246       12.453   297.4
4.0920        -1681.686    -1693.646       11.960   285.6
4.0930        -1681.768    -1693.985       12.217   291.7
4.0940        -1681.787    -1694.474       12.687   302.9
4.0950        -1681.837    -1694.656       12.818   306.1
4.0960        -1681.783    -1694.165       12.382   295.7
4.0970        -1681.897    -1693.958       12.061   288.0
4.0980        -1681.897    -1694.091       12.194   291.2
4.0990        -1681.844    -1694.365       12.521   299.0
4.1000        -1681.968    -1694.579       12.611   301.1
4.1010        -1681.882    -1694.297       12.415   296.4
4.1020        -1682.024    -1694.584       12.560   299.9
4.1030        -1681.941    -1694.846       12.905   308.1
4.1040        -1681.975    -1694.993       13.018   310.8
4.1050        -1682.040    -1694.767       12.727   303.9
4.1060        -1682.097    -1694.893       12.796   305.5
4.1070        -1682.068    -1694.917       12.850   306.8
4.1080        -1681.953    -1694.837       12.883   307.6
4.1090        -1681.962    -1694.786       12.823   306.2
4.1100        -1681.935    -1694.619       12.684   302.9
4.1110        -1681.997    -1694.858       12.860   307.1
4.1120        -1681.941    -1694.789       12.847   306.8
4.1130        -1681.918    -1694.937       13.018   310.8
4.1140        -1681.839    -1694.603       12.764   304.8
4.1150        -1681.829    -1694.312       12.483   298.1
4.1160        -1681.918    -1694.388       12.470   297.8
4.1170        -1681.956    -1694.662       12.706   303.4
4.1180        -1682.038    -1694.448       12.410   296.3
4.1190        -1681.984    -1693.998       12.014   286.9
4.1200        -1682.020    -1694.169       12.149   290.1
4.1210        -1682.037    -1694.290       12.252   292.6
4.1220        -1682.131    -1694.642       12.511   298.7
4.1230        -1681.958    -1694.532       12.575   300.3
4.1240        -1681.891    -1694.595       12.704   303.3
4.1250        -1681.865    -1694.667       12.801   305.7
4.1260        -1681.919    -1694.965       13.046   311.5
4.1270        -1681.874    -1694.963       13.089   312.5
4.1280        -1681.830    -1694.765       12.935   308.9
4.1290        -1681.927    -1694.704       12.777   305.1
4.1300        -1681.995    -1694.662       12.668   302.5
4.1310        -1682.073    -1695.015       12.942   309.0
4.1320        -1682.103    -1694.931       12.828   306.3
4.1330        -1682.195    -1695.072       12.877   307.5
4.1340        -1682.161    -1695.034       12.873   307.4
4.1350        -1682.148    -1695.128       12.980   309.9
4.1360        -1682.224    -1694.913       12.689   303.0
4.1370        -1682.177    -1694.853       12.677   302.7
4.1380        -1682.185    -1694.850       12.665   302.4
4.1390        -1682.112    -1694.628       12.516   298.8
4.1400        -1682.069    -1694.489       12.420   296.5
4.1410        -1682.035    -1694.332       12.297   293.6
4.1420        -1682.089    -1694.635       12.545   299.6
4.1430        -1682.056    -1694.667       12.611   301.1
4.1440        -1682.068    -1694.758       12.690   303.0
4.1450        -1682.016    -1694.413       12.397   296.0
4.1460        -1682.033    -1694.314       12.281   293.2
4.1470        -1682.061    -1694.212       12.151   290.1
4.1480        -1682.089    -1693.999       11.910   284.4
4.1490        -1682.128    -1693.867       11.739   280.3
4.1500        -1682.089    -1693.796       11.707   279.5
4.1510        -1682.169    -1693.926       11.757   280.7
4.1520        -1682.112    -1693.967       11.855   283.1
4.1530        -1682.089    -1694.064       11.975   285.9
4.1540        -1681.949    -1693.695       11.746   280.5
4.1550        -1682.002    -1693.913       11.911   284.4
4.1560        -1681.999    -1694.044       12.045   287.6
4.1570        -1682.016    -1693.630       11.614   277.3
4.1580        -1681.968    -1693.133       11.164   266.6
4.1590        -1681.889    -1693.215       11.326   270.4
4.1600        -1681.927    -1693.821       11.895   284.0
4.1610        -1681.924    -1693.955       12.030   287.3
4.1620        -1681.881    -1693.894       12.013   286.8
4.1630        -1681.796    -1693.800       12.003   286.6
4.1640        -1681.837    -1694.359       12.522   299.0
4.1650        -1681.833    -1694.746       12.914   308.4
4.1660        -1681.859    -1694.650       12.791   305.4
4.1670        -1681.835    -1694.191       12.357   295.0
4.1680        -1681.884    -1694.072       12.187   291.0
4.1690        -1681.973    -1694.462       12.488   298.2
4.1700        -1681.934    -1694.569       12.635   301.7
4.1710        -1681.945    -1694.589       12.644   301.9
4.1720        -1681.934    -1694.318       12.384   295.7
4.1730        -1681.966    -1694.500       12.534   299.3
4.1740        -1681.896    -1694.659       12.762   304.7
4.1750        -1681.810    -1694.610       12.800   305.6
4.1760        -1681.868    -1694.269       12.401   296.1
4.1770        -1681.938    -1693.926       11.988   286.2
4.1780        -1681.990    -1693.901       11.911   284.4
4.1790        -1681.955    -1693.789       11.834   282.6
4.1800        -1682.035    -1693.838       11.803   281.8
4.1810        -1681.924    -1693.562       11.638   277.9
4.1820        -1681.986    -1693.671       11.685   279.0
4.1830        -1681.952    -1693.713       11.761   280.8
4.1840        -1681.948    -1693.877       11.929   284.8
4.1850        -1681.978    -1693.891       11.913   284.5
4.1860        -1681.883    -1693.899       12.016   286.9
4.1870        -1681.848    -1693.901       12.053   287.8
4.1880        -1681.860    -1693.684       11.823   282.3
4.1890        -1681.837    -1693.835       11.998   286.5
4.1900        -1681.800    -1693.897       12.097   288.8
4.1910        -1681.868    -1694.178       12.310   293.9
4.1920        -1681.905    -1694.201       12.295   293.6
4.1930        -1682.020    -1694.483       12.463   297.6
4.1940        -1682.078    -1694.664       12.585   300.5
4.1950        -1682.097    -1695.053       12.956   309.4
4.1960        -1682.110    -1695.347       13.237   316.1
4.1970        -1681.990    -1694.936       12.946   309.1
4.1980        -1682.032    -1694.705       12.673   302.6
4.1990        -1681.992    -1694.672       12.681   302.8
4.2000        -1681.954    -1694.844       12.890   307.8
4.2010        -1681.840    -1694.544       12.704   303.3
4.2020        -1681.896    -1694.496       12.599   300.8
4.2030        -1681.800    -1694.494       12.694   303.1
4.2040        -1681.940    -1694.729       12.789   305.4
4.2050        -1681.933    -1694.594       12.661   302.3
4.2060        -1681.929    -1694.347       12.419   296.5
4.2070        -1681.907    -1694.558       12.652   302.1
4.2080        -1681.777    -1694.508       12.731   304.0
4.2090        -1681.766    -1694.427       12.660   302.3
4.2100        -1681.745    -1694.086       12.341   294.7
4.2110        -1681.664    -1693.869       12.205   291.4
4.2120        -1681.517    -1693.650       12.133   289.7
4.2130        -1681.588    -1694.056       12.468   297.7
4.2140        -1681.552    -1694.360       12.808   305.8
4.2150        -1681.519    -1694.315       12.796   305.5
4.2160        -1681.501    -1694.181       12.679   302.8
4.2170        -1681.519    -1694.140       12.622   301.4
4.2180        -1681.617    -1694.383       12.766   304.8
4.2190        -1681.611    -1694.336       12.725   303.8
4.2200        -1681.629    -1694.192       12.563   300.0
4.2210        -1681.581    -1693.713       12.132   289.7
4.2220        -1681.696    -1693.648       11.951   285.4
4.2230        -1681.703    -1693.673       11.970   285.8
4.2240        -1681.668    -1693.716       12.047   287.7
4.2250        -1681.611    -1693.793       12.181   290.9
4.2260        -1681.639    -1693.781       12.142   289.9
4.2270        -1681.569    -1693.786       12.217   291.7
4.2280        -1681.568    -1694.037       12.469   297.7
4.2290        -1681.661    -1694.559       12.897   308.0
4.2300        -1681.598    -1694.564       12.966   309.6
4.2310        -1681.666    -1694.800       13.134   313.6
4.2320        -1681.740    -1694.808       13.068   312.0
4.2330        -1681.682    -1694.812       13.130   313.5
4.2340        -1681.674    -1694.660       12.986   310.1
4.2350        -1681.704    -1694.980       13.276   317.0
4.2360        -1681.920    -1695.314       13.394   319.8
4.2370        -1681.828    -1695.206       13.379   319.4
4.2380        -1681.767    -1695.093       13.326   318.2
4.2390        -1681.667    -1694.912       13.245   316.3
4.2400        -1681.722    -1695.054       13.332   318.3
4.2410        -1681.703    -1694.992       13.289   317.3
4.2420        -1681.728    -1695.118       13.390   319.7
4.2430        -1681.621    -1695.062       13.440   320.9
4.2440        -1681.606    -1695.271       13.666   326.3
4.2450        -1681.659    -1695.762       14.103   336.8
4.2460        -1681.520    -1695.918       14.399   343.8
4.2470        -1681.509    -1695.439       13.930   332.6
4.2480        -1681.573    -1695.146       13.573   324.1
4.2490        -1681.732    -1695.745       14.013   334.6
4.2500        -1681.672    -1695.913       14.241   340.0
4.2510        -1681.815    -1696.173       14.358   342.8
4.2520        -1681.693    -1695.944       14.252   340.3
4.2530        -1681.660    -1695.797       14.136   337.5
4.2540        -1681.659    -1696.119       14.460   345.3
4.2550        -1681.734    -1696.635       14.900   355.8
4.2560        -1681.713    -1696.691       14.978   357.6
4.2570        -1681.640    -1696.063       14.422   344.4
4.2580        -1681.753    -1695.955       14.202   339.1
4.2590        -1681.887    -1695.822       13.934   332.7
4.2600        -1681.804    -1695.986       14.181   338.6
4.2610        -1681.764    -1695.967       14.203   339.1
4.2620        -1681.716    -1695.491       13.776   328.9
4.2630        -1681.673    -1695.214       13.541   323.3
4.2640        -1681.777    -1695.547       13.770   328.8
4.2650        -1681.852    -1695.825       13.973   333.7
4.2660        -1681.801    -1695.823       14.023   334.8
4.2670        -1681.785    -1695.748       13.963   333.4
4.2680        -1681.723    -1695.536       13.813   329.8
4.2690        -1681.784    -1696.214       14.431   344.6
4.2700        -1681.870    -1696.928       15.057   359.5
4.2710        -1681.860    -1697.294       15.434   368.5
4.2720        -1681.839    -1697.140       15.302   365.4
4.2730        -1681.686    -1697.147       15.462   369.2
4.2740        -1681.692    -1697.741       16.050   383.2
4.2750        -1681.705    -1697.803       16.098   384.4
4.2760        -1681.788    -1697.323       15.535   370.9
4.2770        -1681.772    -1696.777       15.005   358.3
4.2780        -1681.872    -1696.944       15.072   359.9
4.2790        -1681.869    -1697.192       15.323   365.9
4.2800        -1682.004    -1697.552       15.548   371.3
4.2810        -1682.012    -1697.454       15.442   368.7
4.2820        -1682.079    -1697.240       15.162   362.0
4.2830        -1682.200    -1697.141       14.941   356.8
4.2840        -1682.163    -1696.889       14.727   351.6
4.2850        -1682.194    -1696.977       14.783   353.0
4.2860        -1682.234    -1696.772       14.538   347.1
4.2870        -1682.291    -1696.649       14.358   342.8
4.2880        -1682.220    -1696.681       14.462   345.3
4.2890        -1682.263    -1697.018       14.754   352.3
4.2900        -1682.259    -1697.096       14.837   354.3
4.2910        -1682.256    -1697.334       15.078   360.0
4.2920        -1682.352    -1697.411       15.059   359.6
4.2930        -1682.339    -1697.139       14.800   353.4
4.2940        -1682.355    -1697.063       14.708   351.2
4.2950        -1682.284    -1696.663       14.380   343.4
4.2960        -1682.409    -1696.773       14.363   343.0
4.2970        -1682.468    -1696.975       14.507   346.4
4.2980        -1682.559    -1697.378       14.819   353.8
4.2990        -1682.561    -1697.433       14.872   355.1
4.3000        -1682.517    -1697.614       15.097   360.5
4.3010        -1682.570    -1698.065       15.495   370.0
4.3020        -1682.535    -1697.947       15.412   368.0
4.3030        -1682.551    -1697.207       14.656   349.9
4.3040        -1682.545    -1696.548       14.003   334.4
4.3050        -1682.782    -1696.879       14.097   336.6
4.3060        -1682.785    -1696.856       14.071   336.0
4.3070        -1682.816    -1696.751       13.935   332.7
4.3080        -1682.714    -1696.300       13.586   324.4
4.3090        -1682.780    -1696.453       13.674   326.5
4.3100        -1682.829    -1697.222       14.392   343.7
4.3110        -1682.963    -1697.585       14.622   349.1
4.3120        -1682.996    -1697.152       14.157   338.0
4.3130        -1683.049    -1696.554       13.506   322.5
4.3140        -1683.021    -1696.676       13.655   326.1
4.3150        -1682.891    -1696.772       13.880   331.4
4.3160        -1683.010    -1696.788       13.778   329.0
4.3170        -1682.936    -1696.398       13.461   321.4
4.3180        -1682.938    -1696.670       13.732   327.9
4.3190        -1682.981    -1697.282       14.301   341.5
4.3200        -1682.977    -1697.667       14.690   350.8
4.3210        -1682.899    -1697.808       14.909   356.0
4.3220        -1683.039    -1698.016       14.977   357.6
4.3230        -1683.034    -1698.137       15.103   360.6
4.3240        -1682.972    -1697.650       14.678   350.5
4.3250        -1682.959    -1697.304       14.345   342.5
4.3260        -1682.983    -1697.019       14.036   335.2
4.3270        -1683.073    -1697.374       14.301   341.5
4.3280        -1682.979    -1697.251       14.272   340.8
4.3290        -1682.986    -1696.998       14.012   334.6
4.3300        -1683.072    -1697.065       13.994   334.1
4.3310        -1683.043    -1697.402       14.360   342.9
4.3320        -1683.153    -1697.710       14.557   347.6
4.3330        -1683.098    -1697.486       14.388   343.6
4.3340        -1683.261    -1697.610       14.349   342.6
4.3350        -1683.174    -1696.898       13.724   327.7
4.3360        -1683.230    -1696.563       13.333   318.4
4.3370        -1683.219    -1696.865       13.646   325.8
4.3380        -1683.253    -1697.407       14.154   338.0
4.3390        -1683.177    -1697.408       14.231   339.8
4.3400        -1683.101    -1697.184       14.083   336.3
4.3410        -1683.216    -1698.158       14.941   356.8
4.3420        -1683.187    -1698.935       15.749   376.0
4.3430        -1683.147    -1698.780       15.632   373.3
4.3440        -1683.054    -1697.889       14.836   354.2
4.3450        -1683.133    -1697.927       14.794   353.2
4.3460        -1683.181    -1698.004       14.823   353.9
4.3470        -1683.140    -1697.464       14.324   342.0
4.3480        -1683.218    -1697.269       14.050   335.5
4.3490        -1683.331    -1697.468       14.136   337.5
4.3500        -1683.366    -1697.716       14.350   342.6
4.3510        -1683.395    -1698.162       14.767   352.6
4.3520        -1683.486    -1698.381       14.895   355.7
4.3530        -1683.406    -1697.909       14.503   346.3
4.3540        -1683.439    -1698.021       14.582   348.2
4.3550        -1683.635    -1698.528       14.894   355.6
4.3560        -1683.769    -1698.361       14.592   348.4
4.3570        -1683.422    -1696.960       13.538   323.3
4.3580        -1683.881    -1698.162       14.281   341.0
4.3590        -1683.646    -1698.272       14.626   349.2
4.3600        -1683.505    -1697.931       14.426   344.5
4.3610        -1683.572    -1697.698       14.126   337.3
4.3620        -1683.474    -1697.858       14.384   343.5
4.3630        -1683.651    -1698.473       14.822   353.9
4.3640        -1683.686    -1698.958       15.272   364.7
4.3650        -1683.917    -1698.796       14.878   355.3
4.3660        -1683.391    -1697.925       14.534   347.0
4.3670        -1683.306    -1698.624       15.318   365.8
4.3680        -1683.255    -1698.087       14.832   354.2
4.3690        -1683.287    -1698.296       15.009   358.4
4.3700        -1683.264    -1698.164       14.900   355.8
4.3710        -1683.262    -1697.784       14.522   346.8
4.3720        -1683.406    -1698.073       14.667   350.2
4.3730        -1683.443    -1698.227       14.784   353.0
4.3740        -1683.455    -1697.756       14.301   341.5
4.3750        -1683.401    -1697.144       13.743   328.1
4.3760        -1683.480    -1697.277       13.797   329.4
4.3770        -1683.531    -1697.493       13.963   333.4
4.3780        -1683.538    -1697.417       13.879   331.4
4.3790        -1683.476    -1697.341       13.865   331.1
4.3800        -1683.471    -1697.039       13.568   324.0
4.3810        -1683.495    -1697.128       13.633   325.5
4.3820        -1683.502    -1697.592       14.090   336.4
4.3830        -1683.709    -1697.771       14.061   335.8
4.3840        -1683.595    -1697.166       13.571   324.0
4.3850        -1683.537    -1696.866       13.329   318.3
4.3860        -1683.520    -1697.157       13.637   325.6
4.3870        -1683.558    -1697.449       13.891   331.7
4.3880        -1683.467    -1697.364       13.897   331.8
4.3890        -1683.470    -1697.462       13.992   334.1
4.3900        -1683.584    -1697.770       14.185   338.7
4.3910        -1683.638    -1697.284       13.646   325.8
4.3920        -1683.750    -1697.081       13.331   318.3
4.3930        -1683.749    -1697.209       13.460   321.4
4.3940        -1683.777    -1697.402       13.626   325.3
4.3950        -1683.764    -1697.419       13.655   326.1
4.3960        -1683.902    -1697.512       13.610   325.0
4.3970        -1683.970    -1697.322       13.352   318.8
4.3980        -1683.908    -1697.244       13.337   318.4
4.3990        -1684.100    -1697.939       13.839   330.4
4.4000        -1684.051    -1698.003       13.952   333.1
4.4010        -1684.038    -1697.701       13.662   326.2
4.4020        -1684.026    -1697.096       13.070   312.1
4.4030        -1684.076    -1697.529       13.453   321.2
4.4040        -1684.175    -1697.991       13.817   329.9
4.4050        -1684.105    -1697.497       13.392   319.8
4.4060        -1684.005    -1696.641       12.636   301.7
4.4070        -1683.884    -1696.220       12.336   294.6
4.4080        -1683.917    -1696.917       13.000   310.4
4.4090        -1683.827    -1697.335       13.508   322.5
4.4100        -1683.890    -1697.632       13.742   328.1
4.4110        -1683.706    -1697.200       13.494   322.2
4.4120        -1683.680    -1697.282       13.602   324.8
4.4130        -1683.744    -1697.889       14.145   337.7
4.4140        -1683.755    -1698.253       14.498   346.2
4.4150        -1683.782    -1698.059       14.277   340.9
